tas_nit_id,n_points,avg_distance_to_stop,min_distance_to_stop,max_distance_to_stop,nearest_stop_name,street_name,highway_type,center_lat,center_lon,walking_class,poi_count_pendidikan,dist_nearest_pendidikan,poi_count_kesehatan,dist_nearest_kesehatan,poi_count_komersial,dist_nearest_komersial,poi_count_katering,dist_nearest_katering,poi_count_finansial,dist_nearest_finansial,poi_count_olahraga,dist_nearest_olahraga,transit_accessibility,norm_pendidikan,norm_kesehatan,norm_komersial,norm_katering,norm_finansial,norm_olahraga,service_accessibility,accessibility_score
1849525943_25432842_STOP42,1,24.9,24.9,24.9,Tugu Tunas Taman Pramuka,Jalan L.L. RE. Martadinata,secondary,-6.910391183730676,107.62640666533706,Sangat Dekat (<200m),1,267.6,3,48.7,13,150.5,32,45.0,7,123.6,0,563.0,0.968875,0.3333333333333333,1.0,0.52,0.6808510638297872,0.5,0.0,0.5056973995271867,0.7373
1849525943_25432842_STOP511,1,23.5,23.5,23.5,Taman Pramuka,Jalan L.L. RE. Martadinata,secondary,-6.910709067803889,107.6267279336248,Sangat Dekat (<200m),1,293.8,3,53.6,14,103.7,32,40.1,6,140.2,0,572.6,0.970625,0.3333333333333333,1.0,0.56,0.6808510638297872,0.42857142857142855,0.0,0.5004593042890915,0.7355
1849525943_25432842_STOP561,1,52.1,52.1,52.1,Riau Aceh,Jalan L.L. RE. Martadinata,secondary,-6.910076099999996,107.6260827,Sangat Dekat (<200m),1,248.5,3,83.0,12,154.9,32,50.9,7,74.0,0,557.3,0.934875,0.3333333333333333,1.0,0.48,0.6808510638297872,0.5,0.0,0.4990307328605201,0.717
1849525943_2623877339_STOP284,3,36.1,6.3,55.5,SMA Kartika,Jalan Taman Pramuka,tertiary,-6.9096380370285,107.6268077762308,Sangat Dekat (<200m),1,342.8,3,143.4,13,101.2,31,64.9,7,99.1,0,650.2,0.954875,0.3333333333333333,1.0,0.52,0.6595744680851063,0.5,0.0,0.5021513002364065,0.7285
1849525943_2623877339_STOP561,1,52.1,52.1,52.1,Riau Aceh,Jalan Taman Pramuka,tertiary,-6.910076099999996,107.6260827,Sangat Dekat (<200m),1,248.5,3,83.0,12,154.9,32,50.9,7,74.0,0,557.3,0.934875,0.3333333333333333,1.0,0.48,0.6808510638297872,0.5,0.0,0.4990307328605201,0.717
1849525950_1849525877_STOP212,1,133.2,133.2,133.2,Segitiga Mas,Jalan Gudang Utara,tertiary,-6.916724076293611,107.62557206299996,Sangat Dekat (<200m),1,384.8,1,335.8,3,118.3,2,287.8,1,167.5,0,513.6,0.8335,0.3333333333333333,0.3333333333333333,0.12,0.0425531914893617,0.07142857142857142,0.0,0.15010807159743328,0.4918
1849525950_1849525877_STOP89,4,67.375,37.1,107.1,Jaya Plaza,Jalan Gudang Utara,tertiary,-6.916989453048164,107.62667072689725,Sangat Dekat (<200m),1,293.3,0,409.0,3,66.6,5,207.9,1,76.3,0,623.7,0.91578125,0.3333333333333333,0.0,0.12,0.10638297872340426,0.07142857142857142,0.0,0.10519081391421815,0.5105
1849525950_5391666904_STOP89,1,62.8,62.8,62.8,Jaya Plaza,Jalan Gudang Utara,tertiary,-6.917145499999998,107.62733070000002,Sangat Dekat (<200m),1,252.7,2,368.7,5,118.1,11,185.8,1,88.0,0,692.2,0.9215,0.3333333333333333,0.6666666666666666,0.2,0.23404255319148937,0.07142857142857142,0.0,0.25091185410334343,0.5862
1849525950_5391666913_STOP89,1,62.8,62.8,62.8,Jaya Plaza,Jalan Jenderal Ahmad Yani,primary,-6.917145499999998,107.62733070000002,Sangat Dekat (<200m),1,252.7,2,368.7,5,118.1,11,185.8,1,88.0,0,692.2,0.9215,0.3333333333333333,0.6666666666666666,0.2,0.23404255319148937,0.07142857142857142,0.0,0.25091185410334343,0.5862
1849525958_1849525812_STOP697,2,25.5,16.7,34.3,Simpang Menado - Gudang Utara,Jalan Gudang Utara,tertiary,-6.915248444947094,107.6194725772267,Sangat Dekat (<200m),2,221.1,2,205.9,1,286.2,10,207.0,10,36.4,2,380.1,0.968125,0.6666666666666666,0.6666666666666666,0.04,0.2127659574468085,0.7142857142857143,1.0,0.550064167510976,0.7591
1849525958_1849525877_STOP212,4,198.5,142.9,259.3,Segitiga Mas,Jalan Gudang Utara,tertiary,-6.916523951541417,107.62474597131155,Sangat Dekat (<200m),0,464.3,1,304.4,6,205.1,2,306.7,2,256.2,0,436.4,0.751875,0.0,0.3333333333333333,0.24,0.0425531914893617,0.14285714285714285,0.0,0.12645727794663963,0.4392
1849525958_1849525877_STOP697,7,185.14285714285717,34.3,336.1,Simpang Menado - Gudang Utara,Jalan Gudang Utara,tertiary,-6.915620467507425,107.62101065138472,Sangat Dekat (<200m),1,395.7,1,380.8,1,370.2,3,318.0,7,210.7,1,287.3,0.7685714285714286,0.3333333333333333,0.3333333333333333,0.04,0.06382978723404255,0.5,1.0,0.3784160756501182,0.5735
1849525958_1849525877_STOP97,3,325.26666666666665,292.6,359.4,Cikudapateuh,Jalan Gudang Utara,tertiary,-6.916151926475867,107.6232078995511,Dekat (200-400m),0,566.1,1,320.9,7,361.2,1,350.5,1,360.7,1,318.9,0.5934166666666667,0.0,0.3333333333333333,0.28,0.02127659574468085,0.07142857142857142,1.0,0.2843397500844309,0.4389
1849525958_1849525986_STOP696,4,74.425,6.4,144.2,Simpang Menado - Belitung,Jalan Menado,tertiary,-6.9129059575849,107.620203041255,Sangat Dekat (<200m),1,331.9,1,325.3,1,396.9,3,282.1,4,203.3,3,161.6,0.90696875,0.3333333333333333,0.3333333333333333,0.04,0.06382978723404255,0.2857142857142857,1.0,0.3427017899358325,0.6248
1849525958_1849525986_STOP697,4,91.575,34.3,158.4,Simpang Menado - Gudang Utara,Jalan Menado,tertiary,-6.914642139474345,107.61984874784636,Sangat Dekat (<200m),1,245.3,1,231.8,1,365.5,2,286.4,10,86.3,2,310.5,0.88553125,0.3333333333333333,0.3333333333333333,0.04,0.0425531914893617,0.7142857142857143,1.0,0.41058426207362375,0.6481
1849525968_10173744449_STOP567,1,154.0,154.0,154.0,De Pavilijoen,Jalan Cisanggarung,tertiary,-6.904595900000002,107.6210834,Sangat Dekat (<200m),2,346.9,2,86.7,19,176.5,47,95.6,15,125.3,0,660.4,0.8075,0.6666666666666666,0.6666666666666666,0.76,1.0,1.0,0.0,0.6822222222222223,0.7449
1849525968_3269364722_STOP567,1,154.0,154.0,154.0,De Pavilijoen,Jalan Taman Citarum,tertiary,-6.904595900000002,107.6210834,Sangat Dekat (<200m),2,346.9,2,86.7,19,176.5,47,95.6,15,125.3,0,660.4,0.8075,0.6666666666666666,0.6666666666666666,0.76,1.0,1.0,0.0,0.6822222222222223,0.7449
1849525974_1956195993_STOP144,2,198.9,177.8,220.0,Monumen 0 KM Kota Bandung,Jalan Lengkong Besar,tertiary,-6.92325807412853,107.611836810691,Sangat Dekat (<200m),1,347.0,1,362.3,6,15.4,12,74.8,5,273.6,0,750.1,0.751375,0.3333333333333333,0.3333333333333333,0.24,0.2553191489361702,0.35714285714285715,0.0,0.2531881121242823,0.5023
1849525974_1956195993_STOP27,4,50.5,11.8,89.3,Jalan Jati,Jalan Lengkong Besar,tertiary,-6.926128978970856,107.61256509394944,Sangat Dekat (<200m),0,407.0,0,424.8,3,315.5,4,105.1,0,477.2,0,1054.5,0.936875,0.0,0.0,0.12,0.0851063829787234,0.0,0.0,0.03418439716312057,0.4855
1849525974_1956195993_STOP793,4,179.225,118.4,248.6,Gang Sasak Gantung IV,Jalan Lengkong Besar,tertiary,-6.924599957869301,107.61176743439746,Sangat Dekat (<200m),2,380.5,0,438.8,3,138.0,7,54.4,2,394.0,0,885.2,0.77596875,0.6666666666666666,0.0,0.12,0.14893617021276595,0.14285714285714285,0.0,0.1797433299560959,0.4779
1849525974_3277363480_STOP144,2,195.35,177.8,212.9,Monumen 0 KM Kota Bandung,Jalan Lengkong Kecil,secondary,-6.923060990396493,107.61208285608924,Sangat Dekat (<200m),1,321.2,2,337.0,5,38.9,12,52.3,5,277.7,0,742.5,0.7558125,0.3333333333333333,0.6666666666666666,0.2,0.2553191489361702,0.35714285714285715,0.0,0.3020770010131712,0.5289
1849525974_3277363480_STOP299,2,150.15,143.0,157.3,Simpang Lima Asia Afrika,Jalan Lengkong Kecil,secondary,-6.923525798235723,107.61567000969112,Sangat Dekat (<200m),2,81.9,0,413.9,9,80.9,15,116.8,6,189.0,0,632.7,0.8123125,0.6666666666666666,0.0,0.36,0.3191489361702128,0.42857142857142855,0.0,0.2957311719013847,0.554
1849525974_3277363480_STOP620,1,129.6,129.6,129.6,Karapitan—Lengkong Kecil,Jalan Lengkong Kecil,secondary,-6.923613226845351,107.61634256522328,Sangat Dekat (<200m),2,157.3,0,460.3,8,13.6,18,42.0,7,144.4,0,616.8,0.838,0.6666666666666666,0.0,0.32,0.3829787234042553,0.5,0.0,0.31160756501182035,0.5748
1849525974_3277363480_STOP648,6,165.13333333333333,141.9,199.9,Jalan Kasim,Jalan Lengkong Kecil,secondary,-6.923292717595564,107.6138765188886,Sangat Dekat (<200m),2,120.0,2,344.9,8,218.1,14,81.0,2,305.1,0,713.6,0.7935833333333333,0.6666666666666666,0.6666666666666666,0.32,0.2978723404255319,0.14285714285714285,0.0,0.3490104694360014,0.5713
1849525979_1849525827_STOP671,5,99.04,41.4,181.5,Simpang Sultan Tirtayasa - Trunojoyo 1,Jalan Sultan Tirtayasa,tertiary,-6.9033302033664485,107.61447715838332,Sangat Dekat (<200m),1,314.5,0,411.5,28,45.2,38,59.2,5,266.2,0,962.5,0.8762,0.3333333333333333,0.0,1.0,0.8085106382978723,0.35714285714285715,0.0,0.4164978047956771,0.6463
1849525979_1849525827_STOP805,3,135.26666666666668,87.2,184.1,BPK Penabur Banda,Jalan Sultan Tirtayasa,tertiary,-6.904565350542266,107.615711180826,Sangat Dekat (<200m),2,304.4,1,339.6,31,38.2,44,96.2,7,213.7,0,771.2,0.8309166666666666,0.6666666666666666,0.3333333333333333,1.0,0.9361702127659575,0.5,0.0,0.5726950354609929,0.7018
1849525979_1849525935_STOP671,1,41.4,41.4,41.4,Simpang Sultan Tirtayasa - Trunojoyo 1,Jalan Sultan Tirtayasa,tertiary,-6.902837799999997,107.61372830000002,Sangat Dekat (<200m),1,290.5,1,317.7,22,32.2,34,17.0,8,197.0,0,1056.5,0.94825,0.3333333333333333,0.3333333333333333,0.88,0.723404255319149,0.5714285714285714,0.0,0.4735832489023979,0.7109
1849525979_5356356914_STOP670,1,46.2,46.2,46.2,Taman Segitiga Trunojoyo 1,Jalan Trunojoyo,tertiary,-6.90174504960568,107.61559394126556,Sangat Dekat (<200m),0,521.7,1,345.4,16,133.5,23,22.7,6,198.9,0,1052.3,0.94225,0.0,0.3333333333333333,0.64,0.48936170212765956,0.42857142857142855,0.0,0.31521107733873693,0.6287
1849525979_5356356914_STOP671,3,38.6,14.1,60.3,Simpang Sultan Tirtayasa - Trunojoyo 1,Jalan Trunojoyo,tertiary,-6.902546841362022,107.61407202613356,Sangat Dekat (<200m),1,339.7,1,316.0,19,56.7,29,33.4,8,220.8,0,1059.7,0.95175,0.3333333333333333,0.3333333333333333,0.76,0.6170212765957447,0.5714285714285714,0.0,0.43585275244849714,0.6938
1849525979_5356356914_STOP687,2,27.85,6.8,48.9,Taman Segitiga Trunojoyo 2,Jalan Trunojoyo,tertiary,-6.902138499053937,107.61506929304394,Sangat Dekat (<200m),0,449.1,2,375.2,14,60.5,27,69.0,7,220.9,0,1039.5,0.9651875,0.0,0.6666666666666666,0.56,0.574468085106383,0.5,0.0,0.38352245862884154,0.6744
1849525979_6438800742_STOP671,1,41.4,41.4,41.4,Simpang Sultan Tirtayasa - Trunojoyo 1,Jalan Trunojoyo,tertiary,-6.902837799999997,107.61372830000002,Sangat Dekat (<200m),1,290.5,1,317.7,22,32.2,34,17.0,8,197.0,0,1056.5,0.94825,0.3333333333333333,0.3333333333333333,0.88,0.723404255319149,0.5714285714285714,0.0,0.4735832489023979,0.7109
1849525979_6438800742_STOP686,2,30.55,7.2,53.9,Simpang Sultan Tirtayasa - Trunojoyo 2,Jalan Trunojoyo,tertiary,-6.903396232611006,107.61334473187712,Sangat Dekat (<200m),1,215.2,2,340.4,29,58.3,39,64.1,10,202.6,0,1036.1,0.9618125,0.3333333333333333,0.6666666666666666,1.0,0.8297872340425532,0.7142857142857143,0.0,0.5906788247213779,0.7762
1849525986_10173744441_STOP556,1,55.4,55.4,55.4,Stadion Siliwangi,Jalan Belitung,tertiary,-6.911598408478511,107.61875945602269,Sangat Dekat (<200m),1,340.7,1,343.9,1,294.9,6,66.0,4,40.7,2,142.5,0.93075,0.3333333333333333,0.3333333333333333,0.04,0.1276595744680851,0.2857142857142857,1.0,0.35334008780817294,0.642
1849525986_10173744441_STOP661,2,25.75,14.7,36.8,Simpang Bangka - Belitung,Jalan Belitung,tertiary,-6.911760921967848,107.61941787369187,Sangat Dekat (<200m),1,358.2,1,358.3,1,281.3,5,139.6,4,88.0,3,76.0,0.9678125,0.3333333333333333,0.3333333333333333,0.04,0.10638297872340426,0.2857142857142857,1.0,0.3497939885173928,0.6588
1849525986_10173744441_STOP696,1,37.2,37.2,37.2,Simpang Menado - Belitung,Jalan Belitung,tertiary,-6.9119234000000045,107.6200763,Sangat Dekat (<200m),1,389.9,1,387.1,2,287.6,5,214.5,4,158.9,3,51.3,0.9535,0.3333333333333333,0.3333333333333333,0.08,0.10638297872340426,0.2857142857142857,1.0,0.35646065518405945,0.655
1849525986_1849525899_STOP696,2,58.65,37.2,80.1,Simpang Menado - Belitung,Jalan Menado,tertiary,-6.911737668027799,107.62019886782616,Sangat Dekat (<200m),0,414.3,0,411.6,3,266.8,4,221.8,4,174.1,3,35.6,0.9266875,0.0,0.0,0.12,0.0851063829787234,0.2857142857142857,1.0,0.24847011144883488,0.5876
1849525986_1849525958_STOP696,5,72.14000000000001,12.4,151.3,Simpang Menado - Belitung,Jalan Menado,tertiary,-6.91275923412226,107.62017384345354,Sangat Dekat (<200m),1,338.0,1,332.0,1,380.5,3,269.3,4,192.3,3,145.0,0.909825,0.3333333333333333,0.3333333333333333,0.04,0.06382978723404255,0.2857142857142857,1.0,0.3427017899358325,0.6263
1849525986_1849525958_STOP697,3,103.93333333333332,57.8,151.2,Simpang Menado - Gudang Utara,Jalan Menado,tertiary,-6.9144858986118685,107.61988551540168,Sangat Dekat (<200m),1,248.5,1,235.5,1,382.8,2,303.1,5,100.0,2,299.5,0.8700833333333333,0.3333333333333333,0.3333333333333333,0.04,0.0425531914893617,0.35714285714285715,1.0,0.3510604525498143,0.6106
1849526010_6445776283_STOP667,1,139.0,139.0,139.0,Simpang Cilaki - Cimanuk,"['Jalan Cisanggarung', 'Jalan Hayam Wuruk']",tertiary,-6.903395100000005,107.6201313,Sangat Dekat (<200m),2,365.5,2,107.7,11,147.9,33,77.1,15,214.3,0,774.4,0.82625,0.6666666666666666,0.6666666666666666,0.44,0.7021276595744681,1.0,0.0,0.5792434988179669,0.7027
1849526022_1849525935_STOP372,3,55.1,12.7,101.4,Taman Radio B,Jalan Sultan Tirtayasa,tertiary,-6.902525703057589,107.61209225692993,Sangat Dekat (<200m),1,264.0,2,229.6,23,92.4,43,75.6,8,57.6,0,1175.0,0.931125,0.3333333333333333,0.6666666666666666,0.92,0.9148936170212766,0.5714285714285714,0.0,0.5677203647416413,0.7494
1849526022_1849525935_STOP686,2,63.150000000000006,51.1,75.2,Simpang Sultan Tirtayasa - Trunojoyo 2,Jalan Sultan Tirtayasa,tertiary,-6.90267235986434,107.6132097760956,Sangat Dekat (<200m),1,275.5,2,273.0,23,81.6,35,37.9,8,137.8,0,1107.0,0.9210625,0.3333333333333333,0.6666666666666666,0.92,0.7446808510638298,0.5714285714285714,0.0,0.5393515704154002,0.7302
1849526022_25501274_STOP372,2,25.25,12.7,37.8,Taman Radio B,Jalan Ir. H. Djuanda,primary,-6.902627819534576,107.61156864635645,Sangat Dekat (<200m),1,260.2,2,243.6,22,63.6,42,74.5,12,85.8,0,1161.8,0.9684375,0.3333333333333333,0.6666666666666666,0.88,0.8936170212765957,0.8571428571428571,0.0,0.6051266464032421,0.7868
1849526030_1849525877_STOP212,1,143.4,143.4,143.4,Segitiga Mas,Jalan Gandapura,tertiary,-6.916631463361437,107.62556414725594,Sangat Dekat (<200m),1,381.7,1,343.1,3,126.4,3,284.1,1,174.8,0,505.7,0.82075,0.3333333333333333,0.3333333333333333,0.12,0.06382978723404255,0.07142857142857142,0.0,0.15365417088821343,0.4872
1849526030_1849525877_STOP43,3,293.3,264.9,323.6,Anggrek,Jalan Gandapura,tertiary,-6.913994542131718,107.62619296326126,Dekat (200-400m),2,324.3,2,281.8,10,256.5,27,99.7,3,283.9,0,432.1,0.633375,0.6666666666666666,0.6666666666666666,0.4,0.574468085106383,0.21428571428571427,0.0,0.4203478554542384,0.5269
1849526030_1849525877_STOP649,1,225.5,225.5,225.5,Jalan Johar,Jalan Gandapura,tertiary,-6.913113499999998,107.626394,Dekat (200-400m),2,334.0,2,195.1,9,156.1,30,19.5,4,190.3,0,450.9,0.718125,0.6666666666666666,0.6666666666666666,0.36,0.6382978723404256,0.2857142857142857,0.0,0.43622424856467407,0.5772
1849526030_1849525877_STOP89,4,234.025,181.7,291.9,Jaya Plaza,Jalan Gandapura,tertiary,-6.915535311243957,107.62583677889856,Dekat (200-400m),1,325.4,0,447.9,4,222.7,4,228.2,2,258.2,0,453.7,0.70746875,0.3333333333333333,0.0,0.16,0.0851063829787234,0.14285714285714285,0.0,0.12021614319486658,0.4138
1849526030_1849525899_STOP42,1,280.2,280.2,280.2,Tugu Tunas Taman Pramuka,Jalan Patrakomala,tertiary,-6.912892473176633,107.62551721385124,Dekat (200-400m),1,248.2,2,246.8,7,177.5,24,81.5,3,247.8,1,356.9,0.64975,0.3333333333333333,0.6666666666666666,0.28,0.5106382978723404,0.21428571428571427,1.0,0.5008206686930091,0.5753
1849526030_1849525899_STOP569,3,287.40000000000003,281.3,296.4,Aceh Taman Pramuka,Jalan Patrakomala,tertiary,-6.912679332228708,107.6246384577066,Dekat (200-400m),1,179.5,2,275.9,5,243.4,15,178.5,3,327.4,1,267.2,0.6407499999999999,0.3333333333333333,0.6666666666666666,0.2,0.3191489361702128,0.21428571428571427,1.0,0.45557244174265454,0.5482
1849526030_1849525899_STOP649,2,240.8,225.5,256.1,Jalan Johar,Jalan Patrakomala,tertiary,-6.913057364164454,107.62617502306428,Dekat (200-400m),2,311.7,2,210.7,9,155.6,28,6.8,4,201.4,0,427.2,0.6990000000000001,0.6666666666666666,0.6666666666666666,0.36,0.5957446808510638,0.2857142857142857,0.0,0.4291320499831138,0.5641
1849526030_1849525899_STOP696,5,177.64,116.2,255.7,Simpang Menado - Belitung,Jalan Patrakomala,tertiary,-6.911830134124959,107.62162865170846,Sangat Dekat (<200m),1,288.1,0,506.8,2,322.5,4,172.9,4,331.9,3,182.3,0.77795,0.3333333333333333,0.0,0.08,0.0851063829787234,0.2857142857142857,1.0,0.2973590003377237,0.5377
1849526030_1849525899_STOP817,3,294.7,291.8,296.2,Simpang Aceh Tongkeng,Jalan Patrakomala,tertiary,-6.912357497190033,107.62332084273164,Dekat (200-400m),1,161.5,1,369.8,1,372.4,5,39.0,1,381.1,2,159.6,0.631625,0.3333333333333333,0.3333333333333333,0.04,0.10638297872340426,0.07142857142857142,1.0,0.31407970280310704,0.4729
1849526030_1849525914_STOP42,1,95.3,95.3,95.3,Tugu Tunas Taman Pramuka,Jalan Gandapura,tertiary,-6.911367861710111,107.62686242808005,Sangat Dekat (<200m),1,305.6,2,92.4,14,49.2,31,32.2,6,76.5,0,551.2,0.880875,0.3333333333333333,0.6666666666666666,0.56,0.6595744680851063,0.42857142857142855,0.0,0.4413576494427558,0.6611
1849526030_1849525914_STOP649,4,171.35,125.6,225.5,Jalan Johar,Jalan Gandapura,tertiary,-6.912458965086902,107.62656995724004,Sangat Dekat (<200m),1,308.7,2,140.1,11,81.5,33,81.3,4,123.8,0,481.2,0.7858125,0.3333333333333333,0.6666666666666666,0.44,0.7021276595744681,0.2857142857142857,0.0,0.4046403242147923,0.5952
1849526030_1849907134_STOP649,1,225.5,225.5,225.5,Jalan Johar,Jalan Patrakomala,tertiary,-6.913113499999998,107.626394,Dekat (200-400m),2,334.0,2,195.1,9,156.1,30,19.5,4,190.3,0,450.9,0.718125,0.6666666666666666,0.6666666666666666,0.36,0.6382978723404256,0.2857142857142857,0.0,0.43622424856467407,0.5772
1849528721_1849528737_STOP373,1,153.0,153.0,153.0,Taman Radio A,Jalan Rangga Gadang,tertiary,-6.9025859000000045,107.6101267,Sangat Dekat (<200m),1,340.2,2,221.9,19,37.9,31,31.1,11,178.7,0,1048.2,0.80875,0.3333333333333333,0.6666666666666666,0.76,0.6595744680851063,0.7857142857142857,0.0,0.5342147922998987,0.6715
1849528721_5334388857_STOP373,2,128.25,103.5,153.0,Taman Radio A,Jalan Rangga Gadang,tertiary,-6.902600631165607,107.61035228308596,Sangat Dekat (<200m),1,323.0,2,216.9,18,61.9,33,7.5,11,157.6,0,1065.9,0.8396875,0.3333333333333333,0.6666666666666666,0.72,0.7021276595744681,0.7857142857142857,0.0,0.5346403242147922,0.6872
1849528731_1849528744_STOP724,1,133.3,133.3,133.3,Baltos,Jalan Tamansari,secondary,-6.9004692,107.6091769,Sangat Dekat (<200m),1,261.3,1,330.3,10,103.1,25,19.0,6,25.6,0,803.4,0.833375,0.3333333333333333,0.3333333333333333,0.4,0.5319148936170213,0.42857142857142855,0.0,0.33785883147585277,0.5856
1849528731_7724450410_STOP724,1,133.3,133.3,133.3,Baltos,,tertiary_link,-6.9004692,107.6091769,Sangat Dekat (<200m),1,261.3,1,330.3,10,103.1,25,19.0,6,25.6,0,803.4,0.833375,0.3333333333333333,0.3333333333333333,0.4,0.5319148936170213,0.42857142857142855,0.0,0.33785883147585277,0.5856
1849528737_7857882999_STOP103,2,204.9,181.0,228.8,Unisba,"['Jalan Rangga Gadang', 'Jalan Harian Banga']",tertiary,-6.902883895972088,107.60877547077092,Dekat (200-400m),0,435.1,1,267.1,17,126.7,19,51.2,11,99.2,0,985.6,0.7438750000000001,0.0,0.3333333333333333,0.68,0.40425531914893614,0.7857142857142857,0.0,0.3672171563660926,0.5555
1849528737_7857882999_STOP373,2,215.75,190.6,240.9,Taman Radio A,"['Jalan Rangga Gadang', 'Jalan Harian Banga']",tertiary,-6.902605910394722,107.60956276362715,Dekat (200-400m),1,382.7,2,240.0,18,34.5,28,21.7,11,165.9,0,1010.5,0.7303124999999999,0.3333333333333333,0.6666666666666666,0.72,0.5957446808510638,0.7857142857142857,0.0,0.5169098277608916,0.6236
1849528744_5369882299_STOP724,2,76.1,60.8,91.4,Baltos,Jalan Tamansari,secondary,-6.899904708848677,107.6094008807468,Sangat Dekat (<200m),1,200.1,2,311.7,11,48.4,26,27.5,6,50.1,0,779.6,0.904875,0.3333333333333333,0.6666666666666666,0.44,0.5531914893617021,0.42857142857142855,0.0,0.4036271529888551,0.6543
1849528744_7724450410_STOP724,1,91.4,91.4,91.4,Baltos,Jalan Sawunggaling,tertiary,-6.900127900000004,107.6093662,Sangat Dekat (<200m),1,219.5,1,311.5,10,69.1,25,8.5,6,64.4,0,792.8,0.88575,0.3333333333333333,0.3333333333333333,0.4,0.5319148936170213,0.42857142857142855,0.0,0.33785883147585277,0.6118
1849528769_1849528721_STOP373,2,172.65,160.4,184.9,Taman Radio A,Jalan Sawunggaling,tertiary,-6.902153967584882,107.60999159435188,Sangat Dekat (<200m),2,386.9,2,272.1,18,36.6,30,33.4,10,169.2,0,1002.0,0.7841875,0.6666666666666666,0.6666666666666666,0.72,0.6382978723404256,0.7142857142857143,0.0,0.5676528199932456,0.6759
1849528769_1849528721_STOP724,1,216.3,216.3,216.3,Baltos,Jalan Sawunggaling,tertiary,-6.901507099999991,107.6097892,Dekat (200-400m),1,325.1,2,286.8,14,103.4,27,41.5,11,126.0,0,933.6,0.729625,0.3333333333333333,0.6666666666666666,0.56,0.574468085106383,0.7857142857142857,0.0,0.4866970618034448,0.6082
1849528769_7724450410_STOP724,3,172.16666666666666,129.3,216.3,Baltos,Jalan Sawunggaling,tertiary,-6.901075355453209,107.60965588168006,Sangat Dekat (<200m),1,286.6,2,285.3,13,152.5,25,9.6,9,98.1,0,888.8,0.7847916666666667,0.3333333333333333,0.6666666666666666,0.52,0.5319148936170213,0.6428571428571429,0.0,0.449128672745694,0.617
1849907073_1849907155_STOP177,1,246.2,246.2,246.2,Supratman 1,Jalan Anggrek,tertiary,-6.911005518096484,107.63010507526846,Dekat (200-400m),1,96.1,1,285.4,13,58.0,31,84.1,3,300.2,0,903.6,0.69225,0.3333333333333333,0.3333333333333333,0.52,0.6595744680851063,0.21428571428571427,0.0,0.34342114150624786,0.5178
1849907073_1849907155_STOP43,4,101.475,31.4,174.7,Anggrek,Jalan Anggrek,tertiary,-6.912230795397139,107.62912063009206,Sangat Dekat (<200m),2,252.9,2,156.3,11,50.1,33,51.1,3,182.0,0,764.7,0.87315625,0.6666666666666666,0.6666666666666666,0.44,0.7021276595744681,0.21428571428571427,0.0,0.44829111786558595,0.6607
1849907073_1849907155_STOP649,1,224.3,224.3,224.3,Jalan Johar,Jalan Anggrek,tertiary,-6.911382790432276,107.62985628478576,Dekat (200-400m),1,134.3,1,245.3,13,54.7,33,133.5,3,262.9,0,865.3,0.719625,0.3333333333333333,0.3333333333333333,0.52,0.7021276595744681,0.21428571428571427,0.0,0.35051334008780816,0.5351
1849907073_1849907158_STOP43,3,51.1,31.4,83.6,Anggrek,Jalan Anggrek,tertiary,-6.9129544419435005,107.62825567002902,Sangat Dekat (<200m),2,275.6,2,121.9,11,76.3,34,23.6,3,142.7,0,658.9,0.936125,0.6666666666666666,0.6666666666666666,0.44,0.723404255319149,0.21428571428571427,0.0,0.4518372171563661,0.694
1849907073_2520759347_STOP273,1,5.8,5.8,5.8,Hotel Grand Tebu,Jalan L.L. RE. Martadinata,secondary,-6.913434463461774,107.62911020963396,Sangat Dekat (<200m),2,220.0,3,221.9,13,54.6,36,27.8,3,59.1,0,752.0,0.99275,0.6666666666666666,1.0,0.52,0.7659574468085106,0.21428571428571427,0.0,0.5278183046268152,0.7603
