lat,lon,category
-6.9263195,107.5934482,Finansial
-6.9258912,107.5919232,Finansial
-6.920005,107.5864944,Finansial
-6.9204575,107.5864341,Finansial
-6.9204185,107.5860889,Finansial
-6.9205943,107.5864158,Finansial
-6.9197463,107.5865284,Finansial
-6.919266,107.5866095,Finansial
-6.8916992,107.6271715,Finansial
-6.8969645,107.6197267,Finansial
-6.8973453,107.6219349,Finansial
-6.8989616,107.6232703,Finansial
-6.8775171,107.6170184,Finansial
-6.8792816,107.6158228,Finansial
-6.8830632,107.6088638,Finansial
-6.8798172,107.6118467,Finansial
-6.8830226,107.6098005,Finansial
-6.8827937,107.610751,Finansial
-6.886272,107.6043161,Finansial
-6.8806832,107.5988719,Finansial
-6.8770134,107.6177799,Finansial
-6.8770229,107.6177972,Finansial
-6.8631591,107.6248467,Finansial
-6.8631731,107.6248551,Finansial
-6.8775577,107.6201049,Finansial
-6.8673689,107.6246184,Finansial
-6.8673613,107.6246097,Finansial
-6.8691764,107.6209575,Finansial
-6.8691668,107.6209579,Finansial
-6.8691941,107.6209585,Finansial
-6.8674538,107.6208945,Finansial
-6.8622697,107.6182683,Finansial
-6.8744847,107.6194498,Finansial
-6.867101,107.6251046,Finansial
-6.8726499,107.6196396,Finansial
-6.8769931,107.6177553,Finansial
-6.8683086,107.6186438,Finansial
-6.8796634,107.6165812,Finansial
-6.9045941,107.6082435,Finansial
-6.90142,107.6086606,Finansial
-6.8971729,107.6037656,Finansial
-6.8970771,107.6037629,Finansial
-6.8969719,107.6037669,Finansial
-6.9041228,107.6038662,Finansial
-6.9041214,107.6037937,Finansial
-6.9040928,107.6041156,Finansial
-6.8995295,107.6091528,Finansial
-6.9239915,107.5859111,Finansial
-6.9239985,107.5859034,Finansial
-6.8840703,107.611725,Finansial
-6.9431512,107.5911123,Finansial
-6.9044537,107.6041675,Finansial
-6.920523,107.60821,Finansial
-6.9005382,107.6089578,Finansial
-6.9062319,107.6298472,Finansial
-6.9378771,107.6767726,Finansial
-6.9418701,107.5660823,Finansial
-6.8878267,107.613897,Finansial
-6.887842,107.613897,Finansial
-6.8878599,107.613897,Finansial
-6.8911026,107.6136339,Finansial
-6.8911248,107.613635,Finansial
-6.891145,107.613636,Finansial
-6.9149895,107.6022638,Finansial
-6.9128158,107.6021742,Finansial
-6.9438124,107.628993,Finansial
-6.9412463,107.6271905,Finansial
-6.9441682,107.6293537,Finansial
-6.924133,107.7118432,Finansial
-6.9230739,107.7198368,Finansial
-6.919265,107.7084569,Finansial
-6.9299748,107.7124594,Finansial
-6.9300134,107.7124755,Finansial
-6.9325808,107.7162715,Finansial
-6.9433702,107.6073591,Finansial
-6.9535656,107.6110028,Finansial
-6.9536821,107.6110404,Finansial
-6.9405692,107.6069587,Finansial
-6.9440944,107.6056525,Finansial
-6.9440938,107.6056404,Finansial
-6.9426027,107.6032908,Finansial
-6.94051,107.6032861,Finansial
-6.9427652,107.6032506,Finansial
-6.9292739,107.6008219,Finansial
-6.9208632,107.5929791,Finansial
-6.9204578,107.6004001,Finansial
-6.9211015,107.5964016,Finansial
-6.913601,107.6046733,Finansial
-6.9136331,107.6046703,Finansial
-6.927448,107.6055439,Finansial
-6.9301279,107.6035778,Finansial
-6.9239572,107.6053481,Finansial
-6.9230893,107.6044251,Finansial
-6.9233941,107.6008286,Finansial
-6.9084298,107.5786521,Finansial
-6.9098956,107.578015,Finansial
-6.9068368,107.5858913,Finansial
-6.9068374,107.5858646,Finansial
-6.9068374,107.585839,Finansial
-6.9082607,107.5787231,Finansial
-6.9026662,107.6549046,Finansial
-6.9026383,107.6548938,Finansial
-6.9068062,107.595558,Finansial
-6.9068275,107.595554,Finansial
-6.899604,107.6341523,Finansial
-6.8921149,107.6326382,Finansial
-6.9064726,107.6471624,Finansial
-6.9064939,107.6471731,Finansial
-6.9024705,107.6591492,Finansial
-6.9037174,107.6530579,Finansial
-6.9037047,107.6530518,Finansial
-6.914088,107.6450944,Finansial
-6.944611,107.6437332,Finansial
-6.9301998,107.6489514,Finansial
-6.9129937,107.6466303,Finansial
-6.9129893,107.6466152,Finansial
-6.9129857,107.6465991,Finansial
-6.9215683,107.6445936,Finansial
-6.924342,107.6461565,Finansial
-6.9113614,107.6437479,Finansial
-6.9115345,107.643764,Finansial
-6.9334615,107.6461485,Finansial
-6.9402697,107.6435508,Finansial
-6.9219163,107.6454578,Finansial
-6.9220894,107.6477927,Finansial
-6.9223557,107.6497333,Finansial
-6.9227897,107.651234,Finansial
-6.9367771,107.6578899,Finansial
-6.9359284,107.6549287,Finansial
-6.9290635,107.7199823,Finansial
-6.9290529,107.7199857,Finansial
-6.9290389,107.7199897,Finansial
-6.9116835,107.6908777,Finansial
-6.9161047,107.7054327,Finansial
-6.9293284,107.6381653,Finansial
-6.9293164,107.6381707,Finansial
-6.9158298,107.633713,Finansial
-6.8931602,107.6050892,Finansial
-6.9262466,107.6337713,Finansial
-6.8925571,107.5832671,Finansial
-6.914325,107.7014449,Finansial
-6.9382341,107.6279139,Finansial
-6.9389656,107.6065406,Finansial
-6.9390235,107.6065181,Finansial
-6.9390362,107.6064762,Finansial
-6.8795179,107.6120848,Finansial
-6.9560103,107.6939345,Finansial
-6.9074375,107.6090451,Finansial
-6.955502,107.697116,Finansial
-6.9555152,107.6971171,Finansial
-6.9057554,107.620539,Finansial
-6.9210178,107.6072349,Finansial
-6.9045698,107.6715567,Finansial
-6.9045106,107.671385,Finansial
-6.9086468,107.6117096,Finansial
-6.9086667,107.6117183,Finansial
-6.9086821,107.6116949,Finansial
-6.9086654,107.6116962,Finansial
-6.9082933,107.6112282,Finansial
-6.9086295,107.6117257,Finansial
-6.9083,107.6111946,Finansial
-6.9082181,107.6112905,Finansial
-6.8957856,107.6170827,Finansial
-6.8979917,107.619026,Finansial
-6.9086494,107.6117358,Finansial
-6.9083033,107.61121,Finansial
-6.8979684,107.619028,Finansial
-6.8979405,107.6190273,Finansial
-6.9083366,107.6090428,Finansial
-6.9260274,107.6362994,Finansial
-6.9259289,107.6364952,Finansial
-6.925471,107.6367339,Finansial
-6.9254204,107.6364201,Finansial
-6.9083978,107.6091126,Finansial
-6.9260834,107.6363665,Finansial
-6.9254648,107.6367938,Finansial
-6.924981,107.6366106,Finansial
-6.9255482,107.636809,Finansial
-6.9254869,107.6363611,Finansial
-6.9082194,107.608961,Finansial
-6.9080796,107.6091179,Finansial
-6.9346889,107.6126048,Finansial
-6.9372091,107.6101687,Finansial
-6.9082167,107.6090066,Finansial
-6.9081329,107.6091313,Finansial
-6.9081954,107.6090616,Finansial
-6.9081036,107.6091018,Finansial
-6.9297531,107.6160447,Finansial
-6.9309427,107.6156048,Finansial
-6.930086,107.6159341,Finansial
-6.9306897,107.6157638,Finansial
-6.9270066,107.6167609,Finansial
-6.922379,107.6187088,Finansial
-6.9225567,107.6170948,Finansial
-6.9227471,107.6181369,Finansial
-6.9224089,107.6188631,Finansial
-6.9188802,107.6181643,Finansial
-6.9178305,107.6182341,Finansial
-6.9178344,107.6182576,Finansial
-6.9178381,107.6183114,Finansial
-6.9178404,107.61833,Finansial
-6.9187611,107.6181757,Finansial
-6.9178378,107.6182911,Finansial
-6.9169851,107.617872,Finansial
-6.9119732,107.6186196,Finansial
-6.9150666,107.6192003,Finansial
-6.9119472,107.6186492,Finansial
-6.9119632,107.6186351,Finansial
-6.9382168,107.6237165,Finansial
-6.9372976,107.608031,Finansial
-6.9383387,107.6186357,Finansial
-6.9378547,107.6179873,Finansial
-6.9373349,107.6233618,Finansial
-6.9377695,107.6172967,Finansial
-6.9384804,107.6169359,Finansial
-6.9372224,107.6217753,Finansial
-6.9377476,107.6172926,Finansial
-6.937347,107.6233823,Finansial
-6.9383496,107.6238205,Finansial
-6.9373861,107.6234061,Finansial
-6.9385307,107.6240344,Finansial
-6.9387261,107.6247358,Finansial
-6.8966217,107.5970969,Finansial
-6.8893402,107.5957176,Finansial
-6.9028167,107.597341,Finansial
-6.9059481,107.5967194,Finansial
-6.8967782,107.5970668,Finansial
-6.8893256,107.5956653,Finansial
-6.8894747,107.5957324,Finansial
-6.9058043,107.5966644,Finansial
-6.8892643,107.5957806,Finansial
-6.8892563,107.5957055,Finansial
-6.8893043,107.5958075,Finansial
-6.889299,107.5957458,Finansial
-6.905996,107.5969219,Finansial
-6.8981688,107.5968461,Finansial
-6.9058509,107.5966644,Finansial
-6.9058948,107.5967006,Finansial
-6.9056991,107.5966296,Finansial
-6.90694,107.5997463,Finansial
-6.9067988,107.6001956,Finansial
-6.9071876,107.6023507,Finansial
-6.9193788,107.6229125,Finansial
-6.9176714,107.6267407,Finansial
-6.9212899,107.619138,Finansial
-6.945849,107.5943014,Finansial
-6.9458683,107.594296,Finansial
-6.9452753,107.5955406,Finansial
-6.9238188,107.6053374,Finansial
-6.926532,107.605792,Finansial
-6.923908,107.6053675,Finansial
-6.9235499,107.6052582,Finansial
-6.9236364,107.6053427,Finansial
-6.9308242,107.603543,Finansial
-6.9229687,107.6064773,Finansial
-6.9199313,107.6102364,Finansial
-6.9211195,107.6099695,Finansial
-6.9199,107.6098897,Finansial
-6.9215309,107.6089496,Finansial
-6.9214277,107.6101968,Finansial
-6.9213845,107.6102022,Finansial
-6.921674,107.6093633,Finansial
-6.9199872,107.6101854,Finansial
-6.9156464,107.6090985,Finansial
-6.9153195,107.6088095,Finansial
-6.9147617,107.6088014,Finansial
-6.9162854,107.6079579,Finansial
-6.9160957,107.6095806,Finansial
-6.8937552,107.6058711,Finansial
-6.8970058,107.6038239,Finansial
-6.8937099,107.60534,Finansial
-6.8971296,107.6038293,Finansial
-6.8931667,107.6053119,Finansial
-6.8975091,107.6041424,Finansial
-6.8596879,107.5918816,Finansial
-6.9559874,107.6939866,Finansial
-6.955936,107.6939008,Finansial
-6.9139615,107.6290494,Finansial
-6.8969569,107.5922281,Finansial
-6.9239419,107.6968174,Finansial
-6.9429823,107.6275703,Finansial
-6.9559146,107.6939552,Finansial
-6.9559744,107.6939153,Finansial
-6.887965,107.611813,Finansial
-6.8923634,107.6103195,Finansial
-6.8879735,107.6116676,Finansial
-6.9393018,107.6654506,Finansial
-6.8970136,107.5914666,Finansial
-6.8906725,107.609244,Finansial
-6.8906453,107.609236,Finansial
-6.9559483,107.6939681,Finansial
-6.8690181,107.5937294,Finansial
-6.9333294,107.6971436,Finansial
-6.9333195,107.6972037,Finansial
-6.9333288,107.6970837,Finansial
-6.9333261,107.6971128,Finansial
-6.9333305,107.697176,Finansial
-6.9458393,107.7056371,Finansial
-6.945842,107.7056524,Finansial
-6.9125771,107.6515645,Finansial
-6.9297031,107.7118385,Finansial
-6.9581442,107.6947297,Finansial
-6.9573654,107.6948884,Finansial
-6.9342085,107.6336789,Finansial
-6.8954093,107.6088319,Finansial
-6.9573623,107.6948735,Finansial
-6.8692006,107.6208893,Finansial
-6.9594428,107.5800584,Finansial
-6.9013931,107.6214457,Finansial
-6.9058008,107.6210556,Finansial
-6.9176787,107.5983489,Finansial
-6.9300607,107.6442083,Finansial
-6.8932526,107.6127704,Finansial
-6.8995141,107.6130293,Finansial
-6.9171179,107.7055306,Finansial
-6.8871013,107.6132241,Finansial
-6.8859386,107.6140136,Finansial
-6.8859362,107.6139903,Finansial
-6.8896172,107.6136462,Finansial
-6.8920398,107.6134003,Finansial
-6.9555107,107.6971133,Finansial
-6.9555065,107.697115,Finansial
-6.9555167,107.6971219,Finansial
-6.8979158,107.6190238,Finansial
-6.9315134,107.6257215,Finansial
-6.9314491,107.6256869,Finansial
-6.9280862,107.6372712,Finansial
-6.9324683,107.6348388,Finansial
-6.8979019,107.6359856,Finansial
-6.9147123,107.6025342,Finansial
-6.9146967,107.6025346,Finansial
-6.9146827,107.6025358,Finansial
-6.9545516,107.6094075,Finansial
-6.9547793,107.6088003,Finansial
-6.9514913,107.7058002,Finansial
-6.9514913,107.7058034,Finansial
-6.883658,107.6138788,Finansial
-6.9438446,107.7106049,Finansial
-6.9438442,107.7106013,Finansial
-6.9018581,107.6116066,Finansial
-6.9057369,107.6103818,Finansial
-6.9041023,107.6111899,Finansial
-6.9034984,107.6114475,Finansial
-6.9020131,107.6121621,Finansial
-6.9000158,107.6129284,Finansial
-6.8951922,107.598484,Finansial
-6.8951525,107.5984942,Finansial
-6.8955109,107.5982191,Finansial
-6.9043818,107.6693627,Finansial
-6.9396222,107.6263755,Finansial
-6.8919107,107.603993,Finansial
-6.8911637,107.599327,Finansial
-6.8911672,107.5994031,Finansial
-6.9138306,107.6443185,Finansial
-6.9127467,107.6494924,Finansial
-6.9128198,107.6488746,Finansial
-6.9122505,107.6537898,Finansial
-6.9128148,107.6489066,Finansial
-6.9122569,107.6538757,Finansial
-6.9179861,107.5818424,Finansial
-6.91868,107.5873767,Finansial
-6.9179404,107.5792196,Finansial
-6.9179353,107.5791797,Finansial
-6.8770209,107.6177927,Finansial
-6.891993,107.630828,Finansial
-6.8882879,107.6249727,Finansial
-6.8919885,107.6308675,Finansial
-6.8919893,107.6308499,Finansial
-6.8923192,107.6287322,Finansial
-6.8919877,107.6308975,Finansial
-6.8919886,107.6309122,Finansial
-6.8919881,107.6308818,Finansial
-6.9062956,107.6175155,Finansial
-6.9067709,107.6223043,Finansial
-6.9117545,107.6274308,Finansial
-6.9097297,107.6255152,Finansial
-6.9151222,107.7039118,Finansial
-6.9043422,107.6759341,Finansial
-6.912557,107.6515679,Finansial
-6.9125212,107.6515733,Finansial
-6.9318585,107.7149672,Finansial
-6.9056988,107.6208399,Finansial
-6.9546214,107.6436884,Finansial
-6.9193562,107.7080076,Finansial
-6.9572279,107.6895762,Finansial
-6.9523003,107.6983277,Finansial
-6.9522897,107.698357,Finansial
-6.9144028,107.639042,Finansial
-6.9593249,107.6517395,Olahraga
-6.9438665,107.6244719,Olahraga
-6.9114646,107.6200327,Olahraga
-6.8954072,107.6040332,Olahraga
-6.9170257,107.6078468,Olahraga
-6.8979842,107.645788,Olahraga
-6.8884932,107.5954155,Olahraga
-6.9134171,107.6223545,Olahraga
-6.9171428,107.6090066,Olahraga
-6.9629595,107.6506634,Olahraga
-6.918292,107.6178869,Olahraga
-6.8748167,107.6074487,Olahraga
-6.8802132,107.6038408,Olahraga
-6.8860495,107.6105887,Olahraga
-6.9558294,107.6966735,Olahraga
-6.910328,107.6195561,Olahraga
-6.9107968,107.6735692,Olahraga
-6.9598918,107.6948067,Olahraga
-6.8492662,107.5913545,Olahraga
-6.8919774,107.6124807,Olahraga
-6.8885672,107.613059,Olahraga
-6.9532728,107.6039277,Olahraga
-6.9539275,107.6061598,Olahraga
-6.8947115,107.5983078,Olahraga
-6.9178223,107.5774807,Olahraga
-6.8894704,107.5816423,Olahraga
-6.9454834,107.6305675,Olahraga
