place_id,name,lat,lon,rating,total_reviews,category,types,nearest_stop,stop_lat,stop_lon
ChIJQ2T_wJ3oaC4RyvOLv24kuyc,OYO 2554 Hotel Arimbi Lama,-6.9297583,107.6052755,2.8,72,lainnya,"establishment,lodging,point_of_interest",Terminal Abdul Muis/Kebon Kalapa,-6.9276218,107.6058721
ChIJocoofifmaC4R__PBD59DENc,Alisan,-6.928061,107.6066738,4.4,65,komersial,"clothing_store,establishment,point_of_interest,store",Terminal Abdul Muis/Kebon Kalapa,-6.9276218,107.6058721
ChIJr7qrayfmaC4R8_YSXYTVrgI,Gereja Yesus Sejati (GYS) Bandung,-6.9272424,107.6054574,4.7,55,lainnya,"church,establishment,place_of_worship,point_of_interest",Terminal Abdul Muis/Kebon Kalapa,-6.9276218,107.6058721
ChIJMy_0BE_maC4RL-IWFY-85Ws,MOXY Bandung,-6.900354,107.612039,4.5,4313,lainnya,"establishment,lodging,point_of_interest",Danamon Cikapayang,-6.8995199,107.6128298
ChIJSYUEvE_maC4RuOps_9NDsfc,Balai Karkes Bandung,-6.899098,107.6113965,4.5,537,kesehatan,"establishment,health,local_government_office,point_of_interest",Danamon Cikapayang,-6.8995199,107.6128298
ChIJ2ST8v0_maC4RhTPx7UihFo8,GII Hok Im Tong - Dago,-6.8986082,107.6119473,4.8,363,lainnya,"church,establishment,place_of_worship,point_of_interest",Danamon Cikapayang,-6.8995199,107.6128298
ChIJh7i-FFTmaC4R8FK506dtQi8,Flashyshop Bandung,-6.898165,107.613315,4.5,162,komersial,"clothing_store,establishment,point_of_interest,store",Danamon Cikapayang,-6.8995199,107.6128298
ChIJ3cwt1mfoaC4RM8qWWquxyls,Radio Mara 106.7 FM Bandung,-6.8979145,107.613744,4.7,62,lainnya,"establishment,point_of_interest",Danamon Cikapayang,-6.8995199,107.6128298
ChIJw-AM2vzmaC4RPicGmF0rf5k,TOSERBA BORMA DAGO,-6.877072999999999,107.6181504,4.4,7412,katering,"establishment,food,grocery_or_supermarket,point_of_interest,store",Kanayakan,-6.8775126,107.6173539
ChIJ86yw3-LmaC4RZE-Djao_2pk,Bakso Rusuk Samanhudi Dago,-6.877535,107.6174529,4.5,2118,katering,"establishment,food,point_of_interest,restaurant",Kanayakan,-6.8775126,107.6173539
ChIJRS8DyPzmaC4RsErw3sgHYe4,Bukit Dago Hotel,-6.8770576,107.617146,4.0,1622,lainnya,"establishment,lodging,point_of_interest",Kanayakan,-6.8775126,107.6173539
ChIJN5Hqw_zmaC4RKIOH5GIQnLg,Pizza Hut Delivery - PHD Indonesia,-6.877566799999999,107.6175207,4.5,1005,katering,"establishment,food,meal_delivery,meal_takeaway,point_of_interest",Kanayakan,-6.8775126,107.6173539
ChIJxSjLVKTnaC4RdZ7XuCKi3gI,Kopi Salarea,-6.8780015,107.6176544,4.8,437,katering,"cafe,establishment,food,point_of_interest,store",Kanayakan,-6.8775126,107.6173539
ChIJPxTx8OLmaC4RoTFMF6688Q4,Sheraton Bandung Hotel & Towers,-6.874330899999999,107.6194183,4.6,6638,lainnya,"establishment,lodging,point_of_interest",Dago Pojok,-6.8744812,107.6189415
ChIJfXGXKOPmaC4Rsn8PSdH7efE,Bengkel Honda Ahass Putra Jaya,-6.875611999999999,107.6183417,4.8,3665,lainnya,"car_repair,establishment,point_of_interest",Dago Pojok,-6.8744812,107.6189415
ChIJX6TsWOLmaC4RHYoVrUvrfPo,The Silk At Dago,-6.8737374,107.6195749,4.3,1192,lainnya,"establishment,lodging,point_of_interest",Dago Pojok,-6.8744812,107.6189415
ChIJm-99AOPmaC4R8ZKdava_X6I,Hostel Dago 22,-6.8733749,107.6179183,4.3,368,lainnya,"establishment,lodging,point_of_interest",Dago Pojok,-6.8744812,107.6189415
ChIJm40GZcXnaC4R5Px4oW84juo,ASCARYA Computer,-6.911497199999999,107.6443171,4.7,199,komersial,"electronics_store,establishment,point_of_interest,store",BTM,-6.9113638,107.6435561
ChIJJ_rqH8LnaC4RDVkgGf8STos,Heinzy Komputer (PC Rakitan Bandung),-6.911700199999999,107.6438107,4.9,167,komersial,"electronics_store,establishment,point_of_interest,store",BTM,-6.9113638,107.6435561
ChIJj0eBjsHnaC4Rkx6o8KtH6mo,CV Jhony Cartridge,-6.911029,107.643339,4.5,99,lainnya,"establishment,point_of_interest",BTM,-6.9113638,107.6435561
ChIJB6rrvS3maC4RhXHvu46r4AA,Jasa Service Komputer & Laptop Panggilan Bandung,-6.911494599999999,107.6443112,4.3,48,lainnya,"establishment,point_of_interest",BTM,-6.9113638,107.6435561
ChIJP4gsR-znaC4R6CIQz7KvrVU,JACO,-6.9114772,107.6433345,4.5,11,komersial,"establishment,point_of_interest,store",BTM,-6.9113638,107.6435561
ChIJlaPVvnToaC4Rp-DkTw13Sxw,Dealer Honda Daya Motor Kiaracondong (Official),-6.930939899999999,107.6440852,4.8,2628,komersial,"car_dealer,car_repair,establishment,point_of_interest,store",Pegadaian Kiaracondong,-6.9303632,107.6440355
ChIJkVBQuXToaC4RUU2tFkxlOTA,Mie Binong 319,-6.9311833,107.6438673,4.3,539,katering,"establishment,food,point_of_interest,restaurant",Pegadaian Kiaracondong,-6.9303632,107.6440355
ChIJcy3miHToaC4R0TRT4phRixY,OYO 495 D'Papaya Garden,-6.931372,107.6425254,4.1,208,lainnya,"establishment,lodging,point_of_interest",Pegadaian Kiaracondong,-6.9303632,107.6440355
ChIJ3XMV23ToaC4RrbI5yeZ2mjQ,Pinjaman Tunai Jaminan BPKB Tanpa Survey BPR KS Cabang Kiaracondong,-6.929963,107.6441816,4.4,115,finansial,"bank,establishment,finance,point_of_interest",Pegadaian Kiaracondong,-6.9303632,107.6440355
ChIJbRXa4XLoaC4R9Wl25kxMkm0,Pegadaian Kiaracondong,-6.9303102,107.6441128,4.0,64,finansial,"establishment,finance,point_of_interest,store",Pegadaian Kiaracondong,-6.9303632,107.6440355
ChIJk1ixBGvoaC4Rvl_79TZK_DM,Jackal Holidays Pariwisata,-6.9444053,107.6430083,4.3,367,lainnya,"establishment,point_of_interest,travel_agency",Simpang Samsat Kiaracondong,-6.9449417,107.6427786
ChIJhaAj_i_oaC4RaPiBfHwYwOI,J&T DC Margacinta,-6.943547400000001,107.6436016,3.2,301,lainnya,"establishment,point_of_interest",Simpang Samsat Kiaracondong,-6.9449417,107.6427786
ChIJ1ZuyTBroaC4RQ5Lxxf9JY9U,SMKN 7 Kota Bandung,-6.940638799999999,107.659982,4.8,439,lainnya,"establishment,point_of_interest",Jasa Raharja Jabar,-6.9400293,107.6582421
ChIJ80n8KxfoaC4Ragd57jIyyEQ,Ganesha Operation MTC,-6.9414875,107.6588766,5.0,406,lainnya,"establishment,point_of_interest",Jasa Raharja Jabar,-6.9400293,107.6582421
ChIJRSmQpxDoaC4RYXc9BnCBPFg,Kantor Wilayah BPN Provinsi Jawa Barat,-6.9409925,107.656961,4.6,151,lainnya,"establishment,point_of_interest",Jasa Raharja Jabar,-6.9400293,107.6582421
ChIJu_GsWl3oaC4RLPDvPXQQb6k,PT. Propan Raya ICC,-6.939430499999999,107.658373,4.5,147,lainnya,"establishment,point_of_interest",Jasa Raharja Jabar,-6.9400293,107.6582421
ChIJY13ufRroaC4R36xZsOECdAk,PT Andalan Mutu Energi,-6.939387099999999,107.657504,4.9,116,lainnya,"electrician,establishment,point_of_interest",Jasa Raharja Jabar,-6.9400293,107.6582421
ChIJXRdECE3maC4Rg1r76u45BqI,Monumen Perjuangan Rakyat Jawa Barat,-6.8934327,107.6185513,4.6,19853,lainnya,"establishment,point_of_interest,tourist_attraction",UNPAD Dipatiukur,-6.892885,107.6180829
ChIJMSkAilPmaC4RvPw_4PefGWw,Nasi Goreng Rempah Mafia Dipati Ukur,-6.8918577,107.6173471,4.2,4386,katering,"establishment,food,point_of_interest,restaurant",UNPAD Dipatiukur,-6.892885,107.6180829
ChIJb1yGiFPmaC4RhK_lCtC1Jxc,Fotokopi Jaya Abadi,-6.8920519,107.6177354,4.5,1251,komersial,"establishment,point_of_interest,store",UNPAD Dipatiukur,-6.892885,107.6180829
ChIJ3QPnalTmaC4RqY7vf3M-Ivs,Masjid Al-Jihad Universitas Padjadjaran,-6.892212799999999,107.6166596,4.6,587,lainnya,"establishment,mosque,place_of_worship,point_of_interest",UNPAD Dipatiukur,-6.892885,107.6180829
ChIJqRFtBFPmaC4R5exGXwDfJBc,Ayam Penyet Bu Erte,-6.8941387,107.6190569,4.3,429,katering,"establishment,food,point_of_interest,restaurant",UNPAD Dipatiukur,-6.892885,107.6180829
ChIJz66niUzmaC4RfAfM0LmCpSY,Lapangan Gasibu,-6.900306899999999,107.6187099,4.6,28702,rekreasi,"establishment,park,point_of_interest",Lapangan Gasibu A,-6.901132,107.6199289
ChIJveuvykzmaC4R9jRz_5tzU54,Museum Geologi Bandung,-6.900716200000001,107.6214553,4.7,18704,lainnya,"establishment,museum,point_of_interest",Lapangan Gasibu A,-6.901132,107.6199289
ChIJ5WaIXkzmaC4R7fd11cl6vjc,Gedung Sate,-6.9024715,107.6187018,4.7,8636,lainnya,"establishment,point_of_interest,tourist_attraction",Lapangan Gasibu A,-6.901132,107.6199289
ChIJY9Iv_7DnaC4R4Vj9ryRFecU,Vio Hotel Surapati,-6.8989465,107.6197509,4.4,1781,lainnya,"establishment,lodging,point_of_interest",Lapangan Gasibu A,-6.901132,107.6199289
ChIJKUjzZDrmaC4R8R_gsaNdx5I,Vio Hotel Cimanuk,-6.903083499999999,107.6212425,4.2,1407,lainnya,"establishment,lodging,point_of_interest",Lapangan Gasibu A,-6.901132,107.6199289
ChIJIQnijbTnaC4RG8p4wAd4s9w,RM Alas Daun - Bandung,-6.901729100000001,107.6251484,4.3,11163,katering,"establishment,food,point_of_interest,restaurant",PUSDAI A,-6.9010136,107.6241889
ChIJESkEg7PnaC4R5Kq_ujhH6R8,HDL 293 Seafood,-6.901410599999999,107.6247671,4.3,6933,katering,"establishment,food,point_of_interest,restaurant",PUSDAI A,-6.9010136,107.6241889
ChIJ45AmQrPnaC4Rpi0Z4ZOljgE,RRI Bandung,-6.9007307,107.6241081,4.6,911,lainnya,"establishment,point_of_interest",PUSDAI A,-6.9010136,107.6241889
ChIJo-9fgbPnaC4R3n5KGpOP0Mk,Prof Dr Azhali,-6.9016633,107.6245335,4.4,101,kesehatan,"doctor,establishment,health,point_of_interest",PUSDAI A,-6.9010136,107.6241889
ChIJS64au7PnaC4Rg-qCfSn8wNU,tarjiem,-6.9003322,107.6242234,4.5,69,lainnya,"establishment,point_of_interest",PUSDAI A,-6.9010136,107.6241889
ChIJA44LncrnaC4Rq2jevTdhQ1g,Bellamie Boulangerie,-6.906895899999999,107.6237194,4.6,8406,katering,"bakery,cafe,establishment,food,point_of_interest",Riau Cihapit,-6.9082156,107.6238571
ChIJBbS1hLXnaC4RcUY_aZg47G8,Tibera Hotel,-6.9080989,107.6261711,4.7,1169,lainnya,"establishment,lodging,point_of_interest",Riau Cihapit,-6.9082156,107.6238571
ChIJjzprX8rnaC4R5MRyzMmdu3U,Pramita Bandung Martadinata,-6.908362899999999,107.624541,4.5,1018,kesehatan,"establishment,health,point_of_interest",Riau Cihapit,-6.9082156,107.6238571
ChIJ6YON6crnaC4RZgG0xyLy7wk,Mom n Jo Spa Bandung,-6.908792,107.6230307,4.9,568,komersial,"clothing_store,establishment,health,point_of_interest,spa",Riau Cihapit,-6.9082156,107.6238571
ChIJHdSASDXmaC4RNqEQJyPWUgU,Pension Guesthouse,-6.909231999999999,107.623518,4.6,226,lainnya,"establishment,lodging,point_of_interest",Riau Cihapit,-6.9082156,107.6238571
ChIJoZVe78vnaC4RAoJVFT4L4N4,Pizza Hut Ristorante,-6.9111738,107.6266715,4.7,7016,katering,"establishment,food,point_of_interest,restaurant",Tugu Tunas Taman Pramuka,-6.9105838,107.6265198
ChIJcc1RyTLmaC4RClHKLkuDPPM,Restoran Sederhana,-6.9115749,107.6272371,4.3,1138,katering,"establishment,food,point_of_interest,restaurant",Tugu Tunas Taman Pramuka,-6.9105838,107.6265198
ChIJUVsn9svnaC4R75Jof1qiP2Q,Sambel Hejo,-6.912075499999999,107.626503,4.3,657,katering,"establishment,food,point_of_interest,restaurant",Tugu Tunas Taman Pramuka,-6.9105838,107.6265198
ChIJJfNMUcrnaC4RsiSUlBlqDa0,Aru Studio,-6.911308,107.627701,4.4,230,komersial,"establishment,point_of_interest,store",Tugu Tunas Taman Pramuka,-6.9105838,107.6265198
ChIJdblCwc7naC4RwIBKTGXL-lI,Hotel Grand Tebu,-6.9129957,107.6293198,4.5,5556,lainnya,"establishment,lodging,point_of_interest",Anggrek,-6.9129624,107.6285986
ChIJ9RgV6c7naC4RFa2HeJrbdt0,Cafe Bali,-6.913827,107.629321,4.4,5204,katering,"cafe,establishment,food,point_of_interest,restaurant",Anggrek,-6.9129624,107.6285986
ChIJFbqs5cvnaC4RKqEJlAgj56Q,"BAWEAN ""Sweetheart"" Bakery Cabang Riau",-6.912160399999999,107.6280304,4.6,2241,katering,"bakery,establishment,food,point_of_interest,store",Anggrek,-6.9129624,107.6285986
ChIJuSia887naC4ReWNSnMDMBWQ,Hotel Dafam RIO Bandung,-6.914163599999999,107.629078,4.6,2237,lainnya,"establishment,lodging,point_of_interest",Anggrek,-6.9129624,107.6285986
ChIJJ_iVnc7naC4RDeSy0O1b0AI,ZAP Clinic.,-6.912020699999999,107.6277053,5.0,1537,kesehatan,"doctor,establishment,health,point_of_interest",Anggrek,-6.9129624,107.6285986
ChIJVVVVFcbnaC4RYDnETAK9fZo,SPBU Pertamina 34.401.10,-6.91344,107.6338672,4.3,2262,lainnya,"establishment,gas_station,point_of_interest",Simpang Supratman - Ahmad Yani,-6.9131125,107.6347767
ChIJQ3xwl8XnaC4R6eGQBQctUeo,OmaMIE - Masakan Manado,-6.9136961,107.6346386,4.3,365,katering,"establishment,food,point_of_interest,restaurant",Simpang Supratman - Ahmad Yani,-6.9131125,107.6347767
ChIJYxapkMPnaC4RQouubRyniIQ,Jakarta Rugs & Carpets,-6.913931,107.6348267,4.6,214,komersial,"establishment,furniture_store,home_goods_store,point_of_interest,store",Simpang Supratman - Ahmad Yani,-6.9131125,107.6347767
ChIJbYcYJ8TnaC4Rot5y9ug68no,Bank Mandiri Bandung Cibeunying,-6.9122697,107.6361901,4.8,196,finansial,"atm,bank,establishment,finance,point_of_interest",Simpang Supratman - Ahmad Yani,-6.9131125,107.6347767
ChIJyVh6k8XnaC4RT_MVpr0Ez0A,Barbershop P & Z,-6.913214099999999,107.634417,4.5,164,kesehatan,"establishment,hair_care,health,point_of_interest",Simpang Supratman - Ahmad Yani,-6.9131125,107.6347767
ChIJF-4dZMXnaC4RDtRM50jIAWU,AZKO IBCC,-6.915271,107.633519,4.8,4524,komersial,"establishment,home_goods_store,point_of_interest,store",DPRD Kota Bandung,-6.9157665,107.6345341
ChIJaYJ_UsXnaC4RSJ876_K3pA4,Dinas Pemadam Kebakaran dan Penyelamatan - Kota Bandung,-6.9166097,107.6339962,4.8,175,lainnya,"establishment,fire_station,point_of_interest",DPRD Kota Bandung,-6.9157665,107.6345341
ChIJHxh5NcXnaC4RXfp8uDDQl1Q,Kantor DPRD Kota Bandung,-6.91648,107.634423,3.9,111,lainnya,"establishment,local_government_office,point_of_interest",DPRD Kota Bandung,-6.9157665,107.6345341
ChIJjT1BV8XnaC4RF2nuLMHucuQ,Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu (DPMPTSP) Kota Bandung,-6.9162655,107.6341778,3.4,72,lainnya,"establishment,point_of_interest",DPRD Kota Bandung,-6.9157665,107.6345341
ChIJY_-Gdm3oaC4RKokKsOwF5XM,PT Pos Logistik Indonesia - Branch Bandung,-6.9149879,107.6348622,4.4,54,lainnya,"establishment,point_of_interest",DPRD Kota Bandung,-6.9157665,107.6345341
ChIJpX11hTjkaC4RCs-1pmcWL5I,AdorableProjects,-6.917300699999999,107.6310305,4.9,3882,komersial,"establishment,point_of_interest,shoe_store,store",Bandung Creative Hub B,-6.9184662,107.631219
ChIJZcC28UbmaC4Rp8xbKUE59a0,Agrodana Futures,-6.917039,107.6302949,4.8,683,lainnya,"establishment,point_of_interest",Bandung Creative Hub B,-6.9184662,107.631219
ChIJ7wZFA9DnaC4RfX5y5MIE2Ho,SMK Pekerjaan Umum Negeri Bandung,-6.917504300000001,107.6323673,4.7,196,lainnya,"establishment,point_of_interest",Bandung Creative Hub B,-6.9184662,107.631219
ChIJYxaf10vmaC4RRC_6F04ISmc,Wingman Denim,-6.916591599999999,107.6306863,4.7,187,komersial,"clothing_store,establishment,point_of_interest,store",Bandung Creative Hub B,-6.9184662,107.631219
ChIJ4Rt9XUnmaC4RwXS-Wa3ExsM,Wellborn Flagship Store,-6.9172942,107.6309885,4.7,155,komersial,"clothing_store,establishment,point_of_interest,store",Bandung Creative Hub B,-6.9184662,107.631219
ChIJSygxoDXmaC4RXqifutvyKow,Amaroossa Hotel Bandung,-6.908499,107.6184802,4.3,4496,lainnya,"establishment,lodging,point_of_interest",Seberang Stadion Siliwangi,-6.9110001,107.618398
ChIJAVKvVDTmaC4RB2ixxw4B-I4,Bawean Sweetheart Bakery & Resto,-6.910081099999999,107.6180748,4.6,2261,katering,"bakery,establishment,food,point_of_interest,restaurant",Seberang Stadion Siliwangi,-6.9110001,107.618398
ChIJ6XZcxTLmaC4RA92JmKyeB2c,Brodo Bandung,-6.9102501,107.6185104,4.4,1261,komersial,"clothing_store,establishment,point_of_interest,shoe_store,store",Seberang Stadion Siliwangi,-6.9110001,107.618398
ChIJk8997DTmaC4RN2zJawaKTTY,Oasis Siliwangi Hotel Bandung,-6.9115543,107.6194613,4.3,1109,lainnya,"establishment,lodging,point_of_interest",Seberang Stadion Siliwangi,-6.9110001,107.618398
ChIJHWn5ljTmaC4RTFWgxJN-mD4,Graha Tirta Siliwangi,-6.911365,107.6187362,4.4,849,lainnya,"establishment,point_of_interest",Seberang Stadion Siliwangi,-6.9110001,107.618398
ChIJs02THH7oaC4R3ez-sD4o55s,Vapehitz,-6.929899,107.6224808,4.8,2661,komersial,"establishment,point_of_interest,store",Simpang Pasar Palasari,-6.9304294,107.6225299
ChIJczVJk3_oaC4RU1NBlvQy5pM,Natasha Skin Clinic Talaga Bodas,-6.9284654,107.6232611,4.9,1871,kesehatan,"establishment,health,point_of_interest",Simpang Pasar Palasari,-6.9304294,107.6225299
ChIJzYBIYH7oaC4RlLWDq5darnk,Rumah Yatim,-6.931231899999999,107.6233902,4.7,150,lainnya,"establishment,point_of_interest",Simpang Pasar Palasari,-6.9304294,107.6225299
ChIJAbLkz3_oaC4R1wXkYFF99yI,Guest House Rumah Tawa Syariah 1,-6.929651600000001,107.6223502,4.3,146,lainnya,"establishment,lodging,point_of_interest",Simpang Pasar Palasari,-6.9304294,107.6225299
ChIJ3bHT1NLCaC4RTqdkRJEF_CE,Persona Study: Privat Bahasa Inggris di Bandung Terbaik,-6.9306076,107.6219944,5.0,61,lainnya,"establishment,point_of_interest",Simpang Pasar Palasari,-6.9304294,107.6225299
ChIJH_hS8XDoaC4Rv6hEpqzJfPs,Alfamart Terusan Martanegara,-6.9346017,107.6352219,4.2,124,komersial,"convenience_store,establishment,food,point_of_interest,store",Simpang Turangga Martanegara,-6.9344181,107.6336654
ChIJW-69VHDoaC4RlgHfsihXQmI,Rumah Pijat Taurus,-6.9351764,107.6354644,4.2,67,lainnya,"establishment,point_of_interest",Simpang Turangga Martanegara,-6.9344181,107.6336654
ChIJXVHum3DoaC4RekhqmrmIcGs,Nasi Pecel Madiun 48,-6.9341722,107.6337639,4.4,38,katering,"establishment,food,point_of_interest,restaurant",Simpang Turangga Martanegara,-6.9344181,107.6336654
ChIJxzbwaHroaC4RCFhRC7sMygY,Bank BRI Unit Turangga,-6.9344112,107.6321223,3.7,25,finansial,"atm,bank,establishment,finance,point_of_interest",Simpang Turangga Martanegara,-6.9344181,107.6336654
ChIJuaKJQnroaC4RMFZDoDnlooQ,Virtual Office Bandung,-6.93429,107.631784,4.2,25,lainnya,"establishment,point_of_interest",Simpang Turangga Martanegara,-6.9344181,107.6336654
ChIJvSoC1XfoaC4RRNu3ybQ7p7k,Ibis Bandung Trans Studio Hotel,-6.927261,107.636406,4.5,15025,lainnya,"establishment,lodging,point_of_interest",Seberang TK Kartika X-2 Jalan Turangga,-6.928207,107.6358621
ChIJO1jUpNfnaC4RKps6Pq9pk3c,The Trans Luxury Hotel,-6.927052000000001,107.6362678,4.8,14136,lainnya,"establishment,lodging,point_of_interest",Seberang TK Kartika X-2 Jalan Turangga,-6.928207,107.6358621
ChIJmzu9-NjnaC4Rk6LghUDv0W4,Samsung Store • Trans Studio Mall,-6.927129799999999,107.6362371,5.0,957,komersial,"electronics_store,establishment,point_of_interest,store",Seberang TK Kartika X-2 Jalan Turangga,-6.928207,107.6358621
ChIJ34eAOXboaC4RZOTPMIWvvug,Bank Mandiri Gatot Subroto,-6.9281308,107.6372361,4.8,320,finansial,"atm,bank,establishment,finance,point_of_interest",Seberang TK Kartika X-2 Jalan Turangga,-6.928207,107.6358621
ChIJGRbbzXfoaC4RIGIRkClYUig,Ford Bandung - PT Saluyu Gatsu Motor,-6.9280043,107.6360942,4.4,262,komersial,"car_dealer,establishment,point_of_interest,store",Seberang TK Kartika X-2 Jalan Turangga,-6.928207,107.6358621
ChIJm_r6RrbnaC4RovwMIQhk3jM,Mercure Bandung Nexa Supratman,-6.904924400000001,107.629197,4.6,7958,lainnya,"establishment,lodging,point_of_interest",Muararajeun Baru,-6.906013,107.6304694
ChIJJeYwN7bnaC4R_-aBxu4L9sQ,Plasa Telkom Digital Supratman,-6.9059091,107.6296829,4.2,683,lainnya,"establishment,point_of_interest",Muararajeun Baru,-6.906013,107.6304694
ChIJD_gEabbnaC4RgdWertdoQ8k,Hotel Sanira,-6.905201,107.628717,3.8,396,lainnya,"establishment,lodging,point_of_interest",Muararajeun Baru,-6.906013,107.6304694
ChIJ4R8zsLfnaC4R7rSdlmuolow,DPD PKS Kota Bandung,-6.904908000000001,107.6309885,4.7,315,lainnya,"establishment,point_of_interest",Muararajeun Baru,-6.906013,107.6304694
ChIJ21xTkLrnaC4RknWjcP1MEE4,HR Photo,-6.89845,107.6341745,4.4,1588,lainnya,"establishment,point_of_interest",Griya Pahlawan,-6.9002914,107.6342946
ChIJA51UbrrnaC4REFnWZJIBT8w,SPBU Pertamina 3440114,-6.899729,107.6343505,4.3,1538,lainnya,"establishment,gas_station,point_of_interest",Griya Pahlawan,-6.9002914,107.6342946
ChIJDfh8a7rnaC4RY9vzEiINvOo,Game Master - Griya Pahlawan,-6.900239099999999,107.6344682,4.0,864,lainnya,"establishment,point_of_interest",Griya Pahlawan,-6.9002914,107.6342946
ChIJq7KLeLrnaC4RMa4xoOBq5U4,SMK ICB CINTA NIAGA,-6.8993395,107.6339117,4.8,623,pendidikan,"establishment,point_of_interest,school",Griya Pahlawan,-6.9002914,107.6342946
ChIJVVVhC7DnaC4Rg3YqZk_pkBg,RedDoorz Plus @ Surapati 2,-6.8980215,107.6330071,3.8,132,lainnya,"establishment,lodging,point_of_interest",Griya Pahlawan,-6.9002914,107.6342946
ChIJkbQ5W7fnaC4R_4SNS39JVS8,SMK Cipta Skill,-6.9006652,107.6323304,4.2,307,pendidikan,"establishment,point_of_interest,school",Seberang Griya Pahlawan,-6.9002864,107.6341557
ChIJTfHsvqXnaC4RNUydU69eQQI,Breadpoint Bakery Cikutra,-6.8927419,107.6350967,4.7,343,katering,"bakery,establishment,food,point_of_interest,store",Taman Makam Pahlawan Cikutra,-6.8928501,107.6356478
ChIJ64eVP6XnaC4RsVnijHTWZlc,Bita Enarcon Engineering,-6.8942046,107.6353907,4.5,110,lainnya,"establishment,point_of_interest",Taman Makam Pahlawan Cikutra,-6.8928501,107.6356478
ChIJ2yEolE_maC4Rr8uUpbZ5cNk,PT. Atrya Swascipta Rekayasa,-6.893427699999999,107.6348953,4.7,102,lainnya,"establishment,point_of_interest",Taman Makam Pahlawan Cikutra,-6.8928501,107.6356478
ChIJ7wgesKXnaC4R54ZmPwhC2hQ,TB. Wargi Putra II,-6.893128399999999,107.63566,4.5,32,komersial,"establishment,point_of_interest,store",Taman Makam Pahlawan Cikutra,-6.8928501,107.6356478
ChIJe7a0v-TmaC4RtJmGt9QojZY,Resilience Development Initiative (RDI),-6.8928555,107.6349513,4.9,27,lainnya,"establishment,point_of_interest",Taman Makam Pahlawan Cikutra,-6.8928501,107.6356478
ChIJZR4Szr3naC4RYXIENqLN17Y,The Posters Hotel Mice,-6.898493299999999,107.6385488,4.1,2540,lainnya,"establishment,lodging,point_of_interest",Sukasenang Raya 1,-6.8985385,107.6371687
ChIJ5dEEG7vnaC4R29uEeuARcOE,Honda Mitra Jaya,-6.8981558,107.6368226,4.7,1143,komersial,"car_repair,establishment,point_of_interest,store",Sukasenang Raya 1,-6.8985385,107.6371687
ChIJaTu2JrvnaC4R4I5TO6fO1Z4,Institut Teknologi Nasional Bandung (ITENAS),-6.897198299999999,107.636371,4.7,1061,pendidikan,"establishment,point_of_interest,university",Sukasenang Raya 1,-6.8985385,107.6371687
ChIJY2sHaMLnaC4RJjq7Ti43qn8,Raja Tour Bandung,-6.898209899999999,107.6385031,4.9,626,lainnya,"establishment,point_of_interest,travel_agency",Sukasenang Raya 1,-6.8985385,107.6371687
