tas_nit_id,sentiment_score,avg_rating,n_reviews_total,n_places,positive_ratio,negative_ratio,categories,street_name
2958261171_1658956030_STOP592,0.42,2.6,5,1,0.4,0.6,lainnya,Jalan Dr. Djunjunan
2958261171_1658956030_STOP630,0.7967,4.2,5,1,0.8,0.0,lainnya,Jalan Dr. Djunjunan
2958261173_5353615188_STOP81,0.76,4.2,5,1,0.8,0.2,lainnya,Jalan Layang Professor Mochtar Kusumaatmadja
2962096518_12809237529_STOP483,0.94,5.0,5,1,1.0,0.0,katering,Jalan Abdul Rivai
3007950794_2858054060_STOP426,0.6442,3.7,10,2,0.6,0.3,"katering,lainnya",Jalan Abdul Haris Nasution
3007950794_665709306_STOP425,0.73,3.8,5,1,0.8,0.2,finansial,Jalan Abdul Haris Nasution
302246829_2519403290_STOP505,0.96,5.0,10,2,1.0,0.0,"finansial,kesehatan",Jalan Terusan Jakarta
302246829_3270416574_STOP504,0.78,4.2,5,1,0.8,0.2,lainnya,Jalan Purwakarta
30236623_12692455340_STOP808,0.9533,5.0,15,3,1.0,0.0,lainnya,"['Jalan Cikutra Barat', 'Jalan Sadang Serang', 'Jalan Tubagus Ismail']"
30236636_29489421_STOP57,0.74,4.2,5,1,0.8,0.2,pendidikan,Jalan Cikutra
3028412267_12806717331_STOP279,0.92,5.0,5,1,1.0,0.0,komersial,Jalan Andir
3028412267_3252879876_STOP279,0.92,5.0,5,1,1.0,0.0,komersial,Jalan Andir
303034652_35136034_STOP206,0.78,4.2,5,1,0.8,0.2,komersial,Jalan Abdul Haris Nasution
303034652_35136034_STOP96,0.607,3.5,30,6,0.6,0.3333,"kesehatan,lainnya,katering,komersial",Jalan Abdul Haris Nasution
3048202811_1658946837_STOP81,0.74,4.2,5,1,0.8,0.2,lainnya,Jalan Dr. Djunjunan
3056186235_6609222555_STOP44,0.52,3.0,5,1,0.4,0.4,komersial,Jalan Jakarta
3056186235_7715327378_STOP44,0.58,3.0,5,1,0.6,0.4,katering,Jalan Jakarta
306334264_1658431511_STOP489,0.829,4.4,15,3,0.8667,0.1333,lainnya,Jalan Cibogo
3068325990_1980677025_STOP651,0.98,5.0,5,1,1.0,0.0,katering,Jalan Karawitan
3068325990_1980677025_STOP710,0.755,4.0,5,1,0.8,0.2,komersial,Jalan Karawitan
3068325990_29489323_STOP709,0.7275,4.1,10,2,0.8,0.2,lainnya,Jalan Reog
3068325990_29489323_STOP742,0.895,4.8,5,1,1.0,0.0,lainnya,Jalan Reog
307882486_3115501961_STOP586,0.4778,2.87,15,3,0.4667,0.4667,komersial,Jalan Caringin
307882486_3115501961_STOP598,0.436,2.6,5,1,0.4,0.6,komersial,Jalan Caringin
307882486_3252877763_STOP598,0.96,5.0,5,1,1.0,0.0,lainnya,Jalan Babakan Ciparay
3110090805_1982408562_STOP801,0.972,5.0,5,1,1.0,0.0,komersial,Jalan Sadakeling
3110265322_3272371137_STOP228,0.3917,2.8,5,1,0.2,0.4,komersial,Jalan Mohammad Toha
3110265322_3272371137_STOP275,0.74,4.2,5,1,0.8,0.2,lainnya,Jalan Mohammad Toha
3110265322_3272371137_STOP310,0.9325,4.7,10,2,1.0,0.0,"lainnya,komersial",Jalan Mohammad Toha
3110266609_29380398_STOP4,0.5578,3.35,20,4,0.55,0.4,"finansial,komersial,lainnya,katering","['Jalan Gempol', 'Jalan Gempol Sari']"
3115041391_9152581660_STOP198,0.7475,4.1,10,2,0.8,0.2,"pendidikan,lainnya",Jalan Soekarno-Hatta
3115501961_307882486_STOP586,0.96,5.0,10,2,1.0,0.0,lainnya,Jalan Caringin
3115501961_3445438782_STOP497,0.8467,4.47,15,3,0.8667,0.1333,"kesehatan,lainnya",Jalan Holis
3115501961_3445438782_STOP498,0.58,3.4,10,2,0.6,0.4,"lainnya,kesehatan",Jalan Holis
3115501961_3445438782_STOP803,0.457,2.8,10,2,0.4,0.6,"komersial,lainnya",Jalan Holis
3115995953_29380403_STOP496,0.96,5.0,5,1,1.0,0.0,komersial,
312086670_1342112672_STOP233,0.92,5.0,5,1,1.0,0.0,lainnya,Jalan Sangkuriang
319706490_2316743942_STOP19,0.31,2.2,5,1,0.2,0.6,katering,Jalan Ciumbuleuit
319706490_479733030_STOP19,0.85,4.6,5,1,1.0,0.0,lainnya,Jalan Ciumbuleuit
320093962_1659928185_STOP150,0.98,5.0,5,1,1.0,0.0,kesehatan,Jalan Dr. Setiabudi
3229412583_11735248696_STOP296,0.565,3.6,5,1,0.6,0.4,kesehatan,Jalan Terusan Jakarta
3229412583_11735248696_STOP87,0.616,3.7,10,2,0.7,0.3,katering,Jalan Terusan Jakarta
3244221166_3272708318_STOP827,0.9217,4.8,5,1,1.0,0.0,lainnya,Jalan Soekarno-Hatta
3245886198_25433989_STOP491,0.95,5.0,10,2,1.0,0.0,"finansial,lainnya",Jalan Raya Cijerah
3245886198_25433989_STOP492,0.8175,4.5,10,2,0.9,0.1,lainnya,Jalan Raya Cijerah
3245886198_25433989_STOP493,0.3817,2.4,5,1,0.4,0.6,finansial,Jalan Raya Cijerah
3248886992_11235233277_STOP59,0.785,4.4,5,1,0.8,0.0,komersial,Jalan BKR
3249461526_25447039_STOP65,0.555,3.2,5,1,0.6,0.4,lainnya,Jalan Sampurna
3249461526_29379226_STOP17,0.79,4.6,5,1,0.8,0.0,lainnya,Jalan Sederhana
3249461526_29379229_STOP149,0.7131,4.1,20,4,0.75,0.15,"lainnya,komersial",Jalan Sederhana
3252877763_5862588302_STOP317,0.9575,4.9,10,2,1.0,0.0,"finansial,komersial",Jalan Soekarno-Hatta
3252877763_5862588302_STOP342,0.85,4.6,10,2,0.9,0.1,"lainnya,finansial",Jalan Soekarno-Hatta
3252877763_5862588302_STOP384,0.715,4.0,5,1,0.8,0.2,finansial,Jalan Soekarno-Hatta
3252879876_1911634996_STOP279,0.78,4.2,10,2,0.8,0.2,lainnya,Jalan Jendral Sudirman
3252892639_25433989_STOP495,0.9533,5.0,15,3,1.0,0.0,"finansial,komersial",Jalan Raya Cijerah
3252963731_2325453371_STOP256,0.9667,5.0,5,1,1.0,0.0,komersial,Jalan Mochammad Ramdhan
3256092261_25435352_STOP188,0.701,4.0,10,2,0.8,0.2,"lainnya,finansial",Jalan Asia Afrika
3256092261_25435352_STOP814,0.685,4.0,10,2,0.7,0.3,lainnya,Jalan Asia Afrika
3269364722_11181678841_STOP576,0.85,4.6,5,1,1.0,0.0,pendidikan,Jalan Taman Citarum
3270416567_3270416565_STOP395,0.8475,4.7,10,2,0.9,0.1,"katering,finansial",Jalan Terusan Jakarta
3270416567_5392239245_STOP503,0.86,4.6,10,2,0.9,0.1,"lainnya,kesehatan",Jalan Terusan Jakarta
3270416574_2519403293_STOP504,0.44,2.6,5,1,0.4,0.6,lainnya,Jalan Purwakarta
3270416574_3270416567_STOP503,0.8,4.2,10,2,0.8,0.2,"lainnya,finansial",Jalan Terusan Jakarta
3270434503_2519403290_STOP505,0.81,4.6,10,2,0.9,0.0,"finansial,lainnya",Jalan Subang
3270434503_3270416574_STOP505,0.425,2.8,5,1,0.4,0.6,lainnya,Jalan Terusan Jakarta
3270445561_11735248699_STOP637,0.74,4.2,5,1,0.8,0.0,komersial,Jalan Cibatu
3270445561_3270445564_STOP637,0.69,3.8,5,1,0.6,0.2,komersial,Jalan Terusan Jakarta
3270445562_3270445564_STOP637,0.6433,3.8,5,1,0.6,0.2,kesehatan,Jalan Terusan Jakarta
3270445564_3270445562_STOP637,0.715,4.0,5,1,0.8,0.2,katering,Jalan Terusan Jakarta
3271894417_2493372404_STOP207,0.8975,4.9,10,2,1.0,0.0,"finansial,lainnya",Jalan Jenderal Ahmad Yani
3272226044_6615831437_STOP829,0.675,4.0,5,1,0.8,0.2,komersial,Jalan Soekarno-Hatta
3272299563_8123313717_STOP368,0.6083,3.6,10,2,0.6,0.3,lainnya,Jalan Soekarno-Hatta
3272299563_8123313717_STOP458,0.97,5.0,5,1,1.0,0.0,kesehatan,Jalan Soekarno-Hatta
3272299574_3272643957_STOP333,0.9025,4.7,10,2,0.9,0.1,"komersial,katering",Jalan Soekarno-Hatta
3272299574_3272643957_STOP334,0.27,2.2,5,1,0.2,0.6,finansial,Jalan Soekarno-Hatta
3272299574_3272643957_STOP595,0.92,5.0,5,1,1.0,0.0,lainnya,Jalan Soekarno-Hatta
3272299574_3272643957_STOP596,0.96,5.0,5,1,1.0,0.0,komersial,Jalan Soekarno-Hatta
3272299574_5825176142_STOP595,0.915,4.8,5,1,1.0,0.0,lainnya,Jalan Waas
3272350517_3272360369_STOP336,0.62,3.4,5,1,0.6,0.4,lainnya,Jalan Soekarno-Hatta
3272360369_389137494_STOP319,0.895,4.8,5,1,1.0,0.0,lainnya,Jalan Sriwijaya
3272360369_6619012655_STOP319,0.96,5.0,5,1,1.0,0.0,lainnya,Jalan Soekarno-Hatta
3272371137_3110265322_STOP310,0.8825,4.7,10,2,1.0,0.0,"komersial,finansial",Jalan Mohammad Toha
3272376486_6428110632_STOP185,0.915,4.8,5,1,1.0,0.0,komersial,Jalan Mohammad Toha
3272382565_5862690001_STOP374,0.875,4.8,5,1,1.0,0.0,katering,Jalan Leuwi Panjang
3272539241_5862588301_STOP316,0.9756,5.0,15,3,1.0,0.0,finansial,Jalan Soekarno-Hatta
3272542984_5355765057_STOP157,0.83,4.6,10,2,0.9,0.1,lainnya,Jalan Kyai Haji Wahid Hasyim
3272542984_5355765057_STOP271,0.555,3.2,5,1,0.6,0.4,komersial,Jalan Kyai Haji Wahid Hasyim
3272542984_5355765057_STOP390,0.9375,4.83,12,3,0.9167,0.0,"katering,komersial",Jalan Kyai Haji Wahid Hasyim
3272563966_5348422779_STOP343,0.8075,4.5,10,2,0.8,0.0,lainnya,Jalan Terusan Pasir Koja
3272566403_3272566410_STOP270,0.85,4.6,5,1,0.8,0.0,komersial,
3272575990_1777901448_STOP412,0.9,5.0,5,1,1.0,0.0,lainnya,Jalan Buah Batu
3272575990_1777901448_STOP644,0.7825,4.3,20,4,0.8,0.15,"lainnya,katering",Jalan Buah Batu
3272575990_1777901448_STOP645,0.29,2.2,5,1,0.2,0.8,komersial,Jalan Buah Batu
3272588432_12986852699_STOP746,0.935,4.8,5,1,1.0,0.0,katering,Jalan Lodaya
3272588432_12986852699_STOP747,0.1,1.0,5,1,0.0,1.0,lainnya,Jalan Lodaya
3272588432_12986852699_STOP749,0.9175,4.9,10,2,1.0,0.0,"lainnya,komersial",Jalan Lodaya
3272589082_3272599105_STOP254,0.9,5.0,5,1,1.0,0.0,kesehatan,Jalan Pelajar Pejuang 45
3272599105_3272599108_STOP254,0.92,5.0,5,1,1.0,0.0,lainnya,
3272599108_2607816746_STOP571,0.875,4.8,10,2,0.9,0.0,"katering,lainnya",Jalan Talaga Bodas
3272660524_7673681627_STOP148,0.6243,3.4,5,1,0.6,0.4,kesehatan,Jalan Soekarno-Hatta
3272670869_3272670872_STOP142,0.825,4.4,5,1,0.8,0.2,katering,Jalan Soekarno-Hatta
3272670869_3272670872_STOP362,0.61,3.8,5,1,0.6,0.2,finansial,Jalan Soekarno-Hatta
3272680726_3272670869_STOP362,0.7025,3.9,10,2,0.7,0.3,"katering,komersial",Jalan Soekarno-Hatta
3272718018_1664487744_STOP605,0.76,4.2,10,2,0.8,0.2,lainnya,Jalan Cipamokolan
3272718018_7673353744_STOP359,0.635,4.0,5,1,0.6,0.2,komersial,Jalan Soekarno-Hatta
3272722527_3272722528_STOP403,0.855,4.8,5,1,1.0,0.0,katering,Jalan Gedebage Selatan
3272722527_6640711589_STOP141,0.6853,3.88,25,5,0.72,0.24,"katering,komersial,lainnya",Jalan Gedebage Selatan
3272725787_9327097034_STOP240,0.785,4.4,5,1,0.8,0.0,lainnya,
3272725789_8456621396_STOP240,0.7475,4.1,10,2,0.8,0.2,lainnya,Jalan Soekarno-Hatta
3272727739_6380244014_STOP358,0.6633,3.8,5,1,0.6,0.2,katering,
3272727748_3272727747_STOP357,0.89,4.6,5,1,1.0,0.0,katering,Jalan Soekarno-Hatta
3272727748_6640792414_STOP357,0.5525,3.3,10,2,0.5,0.3,"finansial,kesehatan","['Jalan Cimincrang', 'Jalan Rancanumpang']"
3274608590_30236624_STOP54,0.69,3.8,5,1,0.6,0.2,katering,Jalan Cikutra Barat
3274608590_30236624_STOP639,0.92,5.0,5,1,1.0,0.0,pendidikan,Jalan Cikutra Barat
3274608591_12819917454_STOP54,0.735,4.0,5,1,0.8,0.2,komersial,Jalan Cikutra
3274608591_30236636_STOP542,0.9467,5.0,5,1,1.0,0.0,katering,Jalan Cikutra
3274608591_30236636_STOP638,0.876,4.68,25,5,0.92,0.0,"lainnya,komersial",Jalan Cikutra
3274608591_5374108596_STOP527,0.8,4.2,5,1,0.8,0.2,lainnya,Jalan Pahlawan
3274608591_5374108596_STOP542,0.26,1.8,5,1,0.2,0.8,lainnya,Jalan Pahlawan
3274678437_2325451308_STOP627,0.76,4.2,5,1,0.8,0.2,komersial,Jalan Jenderal Ahmad Yani
3277353721_389140807_STOP544,0.42,2.6,5,1,0.4,0.6,komersial,Jalan Karapitan
3277363480_12606352975_STOP620,0.9453,5.0,5,1,1.0,0.0,lainnya,Jalan Lengkong Kecil
3277363480_3277363483_STOP620,0.785,4.4,5,1,0.8,0.2,lainnya,Jalan Kaca Kaca Wetan
3277363483_3374033502_STOP299,0.6775,3.9,20,4,0.7,0.25,"komersial,lainnya,finansial",Jalan Asia Afrika
3277363483_3374033502_STOP648,0.7638,4.15,20,4,0.8,0.2,"finansial,lainnya",Jalan Asia Afrika
3277469066_1857160790_STOP160,0.8125,4.3,10,2,0.8,0.2,"olahraga,kesehatan",Jalan Dipatiukur
3277469066_1857160790_STOP163,0.92,5.0,5,1,1.0,0.0,komersial,Jalan Dipatiukur
3277871565_25435152_STOP147,0.92,5.0,5,1,1.0,0.0,katering,Jalan Laswi
3277871570_5391666897_STOP147,0.92,5.0,10,2,1.0,0.0,"katering,komersial",
3277871582_1849525950_STOP89,1.0,5.0,5,1,1.0,0.0,finansial,Jalan Jenderal Ahmad Yani
3277871582_7642312005_STOP89,0.715,4.0,5,1,0.8,0.2,lainnya,
3277874415_10167417684_STOP253,0.76,4.2,5,1,0.8,0.0,katering,Jalan Layang Laswi - Pelajar Pejuang 45
3277874434_5395151866_STOP253,0.3344,2.33,15,3,0.2667,0.6,"pendidikan,lainnya",Jalan Jenderal Gatot Subroto
3277874434_5395151866_STOP522,0.95,5.0,10,2,1.0,0.0,"komersial,lainnya",Jalan Jenderal Gatot Subroto
3277874434_5395151866_STOP557,0.915,4.8,5,1,1.0,0.0,lainnya,Jalan Jenderal Gatot Subroto
3277874434_5395151866_STOP573,0.849,4.67,15,3,0.8667,0.0667,"lainnya,komersial,katering",Jalan Jenderal Gatot Subroto
3277874434_5395151866_STOP730,0.69,3.8,5,1,0.8,0.2,komersial,Jalan Jenderal Gatot Subroto
3277874434_5395151866_STOP731,0.9634,5.0,10,2,1.0,0.0,"komersial,lainnya",Jalan Jenderal Gatot Subroto
3277883741_1837401655_STOP224,1.0,5.0,5,1,1.0,0.0,komersial,Jalan Astana Anyar
3277883741_1837401655_STOP259,0.91,5.0,10,2,1.0,0.0,komersial,Jalan Astana Anyar
3277883741_1837401655_STOP590,0.875,4.8,5,1,1.0,0.0,komersial,Jalan Astana Anyar
3278023496_3278023523_STOP448,0.74,4.2,5,1,0.8,0.2,komersial,Jalan Layang Kiaracondong
3278023523_3278023496_STOP449,0.755,4.0,5,1,0.8,0.2,lainnya,Jalan Layang Kiaracondong
3278058148_1849525862_STOP155,0.8993,4.8,5,1,1.0,0.0,lainnya,Jalan Ambon
3278061604_12806120213_STOP545,0.94,5.0,5,1,1.0,0.0,lainnya,Jalan Cikawao
3278061604_12806120213_STOP794,0.9933,5.0,5,1,1.0,0.0,komersial,Jalan Cikawao
3278061604_12806120213_STOP795,0.63,3.4,10,2,0.6,0.4,"lainnya,komersial",Jalan Cikawao
3278061604_5360355190_STOP545,0.81,4.6,5,1,0.8,0.0,komersial,Jalan Cikawao
3359249111_2519403309_STOP214,0.68,3.8,10,2,0.7,0.3,komersial,"['Randu Sari Raya', 'Jalan Pratista Timur', 'Jalan Randu Sari Raya', 'Jalan Pratista Barat', 'Jalan Babakansari', 'Jalan Babakan Sari 1', 'Jalan Babakan Sari', 'Jalan Babakansari I']"
3359249111_7631660258_STOP211,0.7342,4.1,10,2,0.7,0.1,"finansial,lainnya",Jalan H. Ibrahim Adjie
3374026391_1849526022_STOP237,0.74,4.2,5,1,0.8,0.2,katering,Jalan Ir. H. Djuanda
3374026391_1849526022_STOP238,0.92,5.0,5,1,1.0,0.0,lainnya,Jalan Ir. H. Djuanda
3374033499_12096324721_STOP293,0.94,5.0,5,1,1.0,0.0,kesehatan,Jalan Tamblong
3374033499_3375103669_STOP293,0.98,5.0,5,1,1.0,0.0,kesehatan,Jalan Veteran
3374033499_3375103669_STOP701,0.9063,4.72,25,5,0.96,0.04,"lainnya,katering,finansial",Jalan Veteran
3374033502_1849525885_STOP144,0.66,4.2,5,1,0.6,0.0,lainnya,Jalan Asia Afrika
3375103669_2325452463_STOP702,0.98,5.0,5,1,1.0,0.0,komersial,Jalan Veteran
3375103669_25433463_STOP339,0.925,4.93,15,3,1.0,0.0,"katering,komersial,lainnya",Jalan Sunda
3375103669_25433463_STOP410,0.9083,4.8,15,3,0.9333,0.0,"lainnya,kesehatan,katering",Jalan Sunda
3375103669_25433463_STOP659,0.7433,4.07,15,3,0.7333,0.2,"lainnya,finansial",Jalan Sunda
3375103669_25433463_STOP702,0.92,5.0,5,1,1.0,0.0,komersial,Jalan Sunda
3376282077_2325451810_STOP555,0.52,3.4,5,1,0.4,0.2,lainnya,Jalan Brigjend. Katamso
3376282077_6445031498_STOP555,0.567,3.2,5,1,0.6,0.4,lainnya,Jalan Supratman
3376282077_6445031498_STOP73,0.54,3.4,5,1,0.4,0.2,lainnya,Jalan Supratman
3376282078_7698632126_STOP35,0.8175,4.5,10,2,0.9,0.1,"komersial,katering",Jalan H. Ibrahim Adjie
3376669092_1900221438_STOP170,0.58,3.4,10,2,0.5,0.3,lainnya,Jalan Cihampelas
3376669092_1900221438_STOP480,0.8287,4.33,15,3,0.8667,0.1333,"lainnya,komersial",Jalan Cihampelas
3376669092_1900221438_STOP482,0.532,3.4,5,1,0.4,0.2,lainnya,Jalan Cihampelas
3376669092_1900221438_STOP64,0.7667,4.2,15,3,0.8,0.2,"katering,lainnya",Jalan Cihampelas
3376673094_3376669092_STOP170,0.8,4.2,5,1,0.8,0.2,katering,Jalan Cihampelas
3376673094_3376669092_STOP66,0.76,4.2,5,1,0.8,0.2,lainnya,Jalan Cihampelas
3376673108_6627215624_STOP538,0.8833,4.73,15,3,0.9333,0.0667,"finansial,kesehatan,lainnya",Jalan Dr. Setiabudi
3376673108_6627215624_STOP69,0.85,4.6,15,3,0.9333,0.0667,lainnya,Jalan Dr. Setiabudi
3383341288_25446374_STOP338,0.7575,4.1,10,2,0.8,0.2,komersial,Jalan Soekarno-Hatta
3445438782_3115501961_STOP497,0.645,3.6,10,2,0.6,0.3,komersial,Jalan Holis
3445438782_3115501961_STOP498,0.915,4.8,5,1,1.0,0.0,lainnya,Jalan Holis
3445438782_3115501961_STOP803,0.8517,4.67,15,3,0.9333,0.0667,"lainnya,katering",Jalan Holis
3445469505_2604179154_STOP136,0.7647,4.2,5,1,0.8,0.2,komersial,"['Jalan Rajawali Barat', 'Jalan Jend. H. Amir Machmud']"
3448592238_1982777430_STOP642,0.5234,3.2,10,2,0.5,0.4,"komersial,lainnya",Jalan Soekarno-Hatta
3472154933_5458564731_STOP324,0.576,3.4,5,1,0.6,0.4,lainnya,
3472154933_6411839583_STOP330,0.47,3.0,5,1,0.4,0.4,lainnya,Jalan Buah Batu
35131375_4427752883_STOP424,0.5363,3.25,20,4,0.55,0.4,"katering,komersial",Jalan Raya Cibiru
35131598_665709306_STOP204,0.75,4.2,5,1,0.8,0.2,lainnya,Jalan Abdul Haris Nasution
35131598_665709306_STOP230,0.915,4.8,5,1,1.0,0.0,kesehatan,Jalan Abdul Haris Nasution
35131598_665709306_STOP6,0.475,2.8,5,1,0.4,0.6,komersial,Jalan Abdul Haris Nasution
35135537_12806309258_STOP420,0.7583,4.13,15,3,0.8,0.1333,"komersial,lainnya,pendidikan",Jalan Abdul Haris Nasution
35135537_12806309258_STOP640,0.6741,3.7,10,2,0.7,0.3,"komersial,lainnya",Jalan Abdul Haris Nasution
35136034_303034652_STOP206,0.75,4.2,10,2,0.7,0.1,komersial,Jalan Abdul Haris Nasution
35136034_303034652_STOP380,0.9075,4.9,10,2,1.0,0.0,"kesehatan,komersial",Jalan Abdul Haris Nasution
35136034_303034652_STOP641,0.76,4.2,5,1,0.8,0.2,lainnya,Jalan Abdul Haris Nasution
35136034_303034652_STOP96,0.5075,3.1,10,2,0.5,0.5,lainnya,Jalan Abdul Haris Nasution
35138338_6411536102_STOP718,0.825,4.4,5,1,1.0,0.0,lainnya,Jalan Buah Batu
35138416_35138723_STOP117,0.8438,4.55,20,4,0.9,0.1,"lainnya,komersial","['Jalan Marga Cinta', 'Marga Cinta']"
35138723_35138416_STOP117,0.856,4.6,5,1,1.0,0.0,olahraga,"['Jalan Marga Cinta', 'Marga Cinta']"
35138723_35138416_STOP400,0.895,4.8,10,2,1.0,0.0,lainnya,"['Jalan Marga Cinta', 'Marga Cinta']"
364328701_6673594562_STOP786,0.9067,5.0,5,1,1.0,0.0,lainnya,Jalan HOS. Cokroaminoto
364363786_1916791843_STOP643,0.935,4.8,5,1,1.0,0.0,komersial,"['Jalan Otto Iskandardinata', 'Jalan Kebon Jukut']"
364363786_1916791843_STOP832,0.68,4.2,5,1,0.6,0.0,lainnya,"['Jalan Otto Iskandardinata', 'Jalan Kebon Jukut']"
364363786_1916791843_STOP833,0.91,5.0,5,1,1.0,0.0,lainnya,"['Jalan Otto Iskandardinata', 'Jalan Kebon Jukut']"
364364130_2325451300_STOP483,0.8243,4.6,10,2,0.9,0.0,"lainnya,katering",
3862534572_3272680725_STOP362,0.79,4.6,5,1,0.8,0.0,kesehatan,Bunderan Metro
389137494_3272360369_STOP319,0.9,5.0,5,1,1.0,0.0,lainnya,Jalan Sriwijaya
389140807_30602861_STOP60,0.7787,4.2,10,2,0.8,0.2,"komersial,lainnya",Jalan Karapitan
389140807_30602861_STOP796,0.85,4.6,5,1,1.0,0.0,lainnya,Jalan Karapitan
389140807_3110090805_STOP544,0.9434,5.0,10,2,1.0,0.0,"kesehatan,komersial",Jalan Lauk Emas
389140807_3110090805_STOP60,0.78,4.2,5,1,0.8,0.2,lainnya,Jalan Lauk Emas
3977886810_10793101435_STOP292,0.98,5.0,5,1,1.0,0.0,lainnya,Jalan Merdeka
4123953208_4118981192_STOP606,0.9475,4.9,10,2,1.0,0.0,"lainnya,katering",Jalan Cisaranten Kulon
4123963983_7132452340_STOP148,0.94,5.0,5,1,1.0,0.0,lainnya,Jalan Soekarno-Hatta
4123963983_7132452340_STOP828,0.8817,4.8,15,3,0.9333,0.0,lainnya,Jalan Soekarno-Hatta
4146694789_1107494473_STOP737,0.8809,4.7,20,4,0.95,0.05,"komersial,lainnya,katering","['Jalan Salendro', 'Jalan R.A.A. Martanegara']"
4146694789_1107494473_STOP739,0.66,3.4,5,1,0.6,0.4,lainnya,"['Jalan Salendro', 'Jalan R.A.A. Martanegara']"
4146694789_1107494473_STOP740,0.8456,4.6,15,3,0.9333,0.0667,"komersial,katering","['Jalan Salendro', 'Jalan R.A.A. Martanegara']"
4146694789_29489330_STOP49,0.83,4.6,5,1,0.8,0.0,katering,Jalan Turangga
4146694789_29489330_STOP734,0.9,5.0,5,1,1.0,0.0,pendidikan,Jalan Turangga
4191858159_7132472251_STOP826,0.6867,3.8,20,4,0.75,0.25,"lainnya,katering,finansial",Soekarno Hatta Frontage Boulevard
4375366198_29356737_STOP349,0.6507,3.6,10,2,0.7,0.3,lainnya,Jalan Dr. Djunjunan
4375366198_29377839_STOP630,0.895,4.8,5,1,1.0,0.0,katering,Jalan Suka Mulya
4376716070_1837401675_STOP199,0.9,5.0,5,1,1.0,0.0,katering,Jalan Jendral Sudirman
4376716070_1837401675_STOP277,0.7014,3.8,15,3,0.7333,0.2667,"komersial,lainnya",Jalan Jendral Sudirman
4376716070_1837401675_STOP437,0.952,5.0,5,1,1.0,0.0,katering,Jalan Jendral Sudirman
4376877443_1658919899_STOP353,0.765,4.2,10,2,0.8,0.2,lainnya,Jalan Cihampelas
4376877443_1900221414_STOP64,0.92,5.0,5,1,1.0,0.0,lainnya,Jalan Profesor Christiaan Eijkman
4427752879_35131375_STOP424,0.9,5.0,5,1,1.0,0.0,lainnya,Jalan Raya Cibiru
4427752883_12806516351_STOP230,0.78,4.2,5,1,0.8,0.2,lainnya,Jalan Raya Cibiru
4434330182_1837401665_STOP301,0.2733,1.8,5,1,0.2,0.8,komersial,Jalan Jendral Sudirman
5205570048_29489421_STOP57,0.91,5.0,10,2,1.0,0.0,komersial,Jalan Cikutra
5205570048_29489421_STOP621,0.9,5.0,5,1,1.0,0.0,lainnya,Jalan Cikutra
5205570053_2477161772_STOP208,0.88,4.6,20,4,0.9,0.1,"komersial,kesehatan",Jalan Jenderal Ahmad Yani
5205570053_2477161772_STOP209,0.935,4.8,5,1,1.0,0.0,finansial,Jalan Jenderal Ahmad Yani
5205570053_2477161772_STOP624,0.46,2.6,5,1,0.4,0.6,komersial,Jalan Jenderal Ahmad Yani
5269229741_5444644720_STOP368,0.8175,4.5,10,2,0.9,0.1,lainnya,Jalan Batu Api
5278840351_25433686_STOP474,0.94,5.0,5,1,1.0,0.0,komersial,Jalan HOS. Cokroaminoto
5332863119_12633822765_STOP395,0.98,5.0,5,1,1.0,0.0,lainnya,Jalan H. Ibrahim Adjie
5332863130_1849960008_STOP216,0.94,5.0,5,1,1.0,0.0,lainnya,Jalan Jakarta
5332863130_1849960008_STOP217,0.91,4.87,15,3,1.0,0.0,"pendidikan,lainnya",Jalan Jakarta
5332863130_1849960008_STOP612,0.785,4.4,5,1,0.8,0.2,lainnya,Jalan Jakarta
5332863130_1849960008_STOP636,0.9417,4.8,5,1,1.0,0.0,finansial,Jalan Jakarta
5344074236_9167350227_STOP282,0.76,4.2,5,1,0.8,0.2,finansial,Jalan Jendral Sudirman
5346593290_1911634996_STOP280,0.74,4.2,5,1,0.8,0.2,lainnya,Jalan Jendral Sudirman
5348422777_5354169652_STOP841,0.9267,5.0,5,1,1.0,0.0,komersial,Jalan Jamika
5348422779_2325452720_STOP314,0.885,4.8,5,1,1.0,0.0,komersial,Jalan Terusan Pasir Koja
5348482654_2477132814_STOP533,0.86,4.6,10,2,0.9,0.1,"finansial,komersial",Jalan Cisaranten Kulon
5348482654_2477132814_STOP98,0.79,4.4,10,2,0.8,0.1,"komersial,katering",Jalan Cisaranten Kulon
5348482654_4183530883_STOP532,0.9,5.0,5,1,1.0,0.0,katering,Jalan Cinambo
5348770323_1014722257_STOP22,0.9467,5.0,5,1,1.0,0.0,kesehatan,Jalan Mohammad Toha
5348770388_6619012656_STOP119,0.865,4.4,5,1,0.8,0.2,lainnya,Jalan Soekarno-Hatta
5348770388_6619012656_STOP389,0.9275,4.9,10,2,1.0,0.0,"lainnya,komersial",Jalan Soekarno-Hatta
5353894751_6380244015_STOP535,0.8479,4.65,20,4,0.9,0.05,"komersial,lainnya",
5353894751_7284403249_STOP535,0.98,5.0,5,1,1.0,0.0,komersial,Jalan Soekarno-Hatta
5353902321_10166777280_STOP139,0.08,1.0,5,1,0.0,1.0,lainnya,Jalan Haji Tatang Sumantri
5353902327_5353902321_STOP139,0.875,4.8,5,1,1.0,0.0,finansial,Jalan Mekar Utama
